Facility Name,Site Address,Last Inspection Date,Colour Posting,url_entity_partial,category,Type,Legislation,Status,Offence Date,Description,Status Updated,url_entity_full
Sushi Dream,8A-1225 Wonderland Rd N  London ON N6G 2V9,04/26/2024,,location.href = '/Portal/Facility/Details/2c62dd9a-8253-498f-93d0-e4668a5bb28a' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/2c62dd9a-8253-498f-93d0-e4668a5bb28a
Subway,725 Fanshawe Park Rd W  London ON N6G 5B4,04/26/2024,,location.href = '/Portal/Facility/Details/32cfd720-0fe9-4416-8bd4-e7e93f0a2467' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/32cfd720-0fe9-4416-8bd4-e7e93f0a2467
B. Davison Secondary School - Cafeteria,785 Trafalgar St  London ON N5Z 1E6,04/26/2024,,location.href = '/Portal/Facility/Details/ca281bda-c972-467d-9969-1b3dd1036b72' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/ca281bda-c972-467d-9969-1b3dd1036b72
Forked River Brewing Corp / Kyle's Fried Chicken,4-45 Pacific Crt London  ON N5V 3N4,04/26/2024,,location.href = '/Portal/Facility/Details/0ad5835f-2960-4330-bae8-872a25623b49' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/0ad5835f-2960-4330-bae8-872a25623b49
Hamilton Road Seniors Centre & Community Centre,525 Hamilton Rd  London ON N5Z 1S5,04/26/2024,,location.href = '/Portal/Facility/Details/791fd3c6-f4b7-482d-82f7-bebce70fe016' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/791fd3c6-f4b7-482d-82f7-bebce70fe016
Montana's Cookhouse,1335 Fanshawe Park Rd  London ON N6G 5B4,04/26/2024,,location.href = '/Portal/Facility/Details/04940e58-0ea7-428e-a00a-54fe040ba5c3' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/04940e58-0ea7-428e-a00a-54fe040ba5c3
Mundy's Take Out,"547 Hamilton Rd  London, N5ZS 1S5 ON",04/26/2024,,location.href = '/Portal/Facility/Details/10118923-f450-4479-bd02-f296de8eb444' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/10118923-f450-4479-bd02-f296de8eb444
On the Move Organics,521 Burbrook Pl  London ON N5W 2Z1,04/26/2024,,location.href = '/Portal/Facility/Details/d0595fa6-a801-4727-bf58-1d30f1ca8ce2' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/d0595fa6-a801-4727-bf58-1d30f1ca8ce2
Fresh N Fast Food Market,551 Richmond St  London ON N6A 3E9,04/26/2024,,location.href = '/Portal/Facility/Details/d5db6da8-ae14-48bf-b452-eda280e9e970' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/d5db6da8-ae14-48bf-b452-eda280e9e970
Tim Hortons,1885 Huron St  London ON N5V 3A5,04/26/2024,,location.href = '/Portal/Facility/Details/a6f6a11b-f89d-423f-96c4-e86ec957cccd' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/a6f6a11b-f89d-423f-96c4-e86ec957cccd
On the Run,1885 Huron St  London ON N5V 3A5,04/26/2024,,location.href = '/Portal/Facility/Details/95213304-9688-469d-9d08-966b223f539d' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/95213304-9688-469d-9d08-966b223f539d
The Grand Theatre,471 Richmond St  London ON N6A 3E4,04/26/2024,,location.href = '/Portal/Facility/Details/432e96c9-8f2a-4fcf-a1fe-2026a078aa11' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/432e96c9-8f2a-4fcf-a1fe-2026a078aa11
Shoppers Drug Mart,100-431 Richmond St  London ON N6A 6E2,04/26/2024,,location.href = '/Portal/Facility/Details/122266ff-2616-44c8-9c57-852841456326' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/122266ff-2616-44c8-9c57-852841456326
Culbert's Bakery,C7-B 130 King St  London ON N6A 1C6,04/26/2024,,location.href = '/Portal/Facility/Details/235be6ef-5372-4a07-926f-d119c4451fc1' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/235be6ef-5372-4a07-926f-d119c4451fc1
The Bombay Vibes,1332 Huron St  London ON N5V 2E2,04/25/2024,,location.href = '/Portal/Facility/Details/a127df54-7f22-4419-92a2-8a492ad97bf3' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/a127df54-7f22-4419-92a2-8a492ad97bf3
Bombay Spices,1-1332 Huron St  London ON N5V 2E2,04/25/2024,,location.href = '/Portal/Facility/Details/e24dea1a-15de-406e-8303-d1a81ed23c4a' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/e24dea1a-15de-406e-8303-d1a81ed23c4a
Grillem Food Truck,Mobile,04/25/2024,,location.href = '/Portal/Facility/Details/0b0b2024-f496-4bfb-8bfb-2f7d57a8de20' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/0b0b2024-f496-4bfb-8bfb-2f7d57a8de20
Grillem Food Truck - Thirst Burst,Mobile,04/25/2024,,location.href = '/Portal/Facility/Details/61b7a10c-11af-4940-8cba-a8b9fa75baad' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/61b7a10c-11af-4940-8cba-a8b9fa75baad
Junction - Indian Street Food,1-900 Oxford St. E  London ON N5Y 5A1,04/25/2024,,location.href = '/Portal/Facility/Details/1e4a9ff9-b263-44ad-bc89-4a453bae9c7b' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/1e4a9ff9-b263-44ad-bc89-4a453bae9c7b
Celsius Ice Cream Shop,A - 1225 Wonderland Rd N  London ON N6G 2V9,04/25/2024,,location.href = '/Portal/Facility/Details/c27f2dc1-a6e2-4d20-9e6c-d4491813b61d' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/c27f2dc1-a6e2-4d20-9e6c-d4491813b61d
Bev's Kitchen,691 Barker St  Mount Brydges ON N0L 1W0,04/25/2024,,location.href = '/Portal/Facility/Details/ba99c5d9-e59a-4a32-a5a7-1e91c013a698' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/ba99c5d9-e59a-4a32-a5a7-1e91c013a698
Subway,9927 Glendon Dr  Komoka ON N0L 1R0,04/25/2024,,location.href = '/Portal/Facility/Details/317ebd22-c491-4a15-a531-941c22f17a84' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/317ebd22-c491-4a15-a531-941c22f17a84
Food Basics,1225 Wonderland Rd N  London ON N6G 2B9,04/25/2024,,location.href = '/Portal/Facility/Details/b1b6abf9-c408-4cb9-a79d-88e8807cc087' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/b1b6abf9-c408-4cb9-a79d-88e8807cc087
Azores Cultural Community Centre,2-3-2055 Dundas St  London ON N5Y 1R2,04/25/2024,,location.href = '/Portal/Facility/Details/3448568d-737b-4b41-ab63-1f2d7a2252b5' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/3448568d-737b-4b41-ab63-1f2d7a2252b5
The Brit and The Britoner Chippy Stop,22750 Hagerty Rd  Newbury ON N0L 1Z0,04/25/2024,,location.href = '/Portal/Facility/Details/d6c43150-d511-4453-b9bc-90f60a9afe1c' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/d6c43150-d511-4453-b9bc-90f60a9afe1c
Mr & Mrs Bao Food Truck,Mobile,04/25/2024,,location.href = '/Portal/Facility/Details/72f077ea-7b07-4bdf-bcc5-24aa581e6adf' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/72f077ea-7b07-4bdf-bcc5-24aa581e6adf
Little Beaver Restaurant,9909 Glendon Dr  Komoka ON N0L 1R0,04/25/2024,,location.href = '/Portal/Facility/Details/55d5dbb4-2d66-44b1-b698-ca320896fef1' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/55d5dbb4-2d66-44b1-b698-ca320896fef1
The Grilled Cheezery,Mobile,04/25/2024,,location.href = '/Portal/Facility/Details/74168ece-c720-4bbf-a170-103232b1fcef' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/74168ece-c720-4bbf-a170-103232b1fcef
The Tea Haus,M11-130 King St  London ON N6A 1C5,04/25/2024,,location.href = '/Portal/Facility/Details/0fcf0305-5240-4788-a530-ecf945747e2c' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/0fcf0305-5240-4788-a530-ecf945747e2c
Helm Baked,101 Consortium Crt  London ON N6E 2S8,04/25/2024,,location.href = '/Portal/Facility/Details/ae7bfc6f-18da-45bb-a176-fc73de133fe4' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/ae7bfc6f-18da-45bb-a176-fc73de133fe4
Saddle Down,430 Newbold St  London ON N6E 1K1,04/25/2024,,location.href = '/Portal/Facility/Details/52849512-9221-4c13-b238-33b9d26d4350' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/52849512-9221-4c13-b238-33b9d26d4350
Smith Cheese Inc,A13-C3-130 King St  London ON N6A 1C5,04/25/2024,,location.href = '/Portal/Facility/Details/bbb8bb19-569d-4245-85ab-fe3acfe1d4cd' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/bbb8bb19-569d-4245-85ab-fe3acfe1d4cd
Company Bar,145 Wortley Rd  London ON N6C 3P4,04/25/2024,,location.href = '/Portal/Facility/Details/8cd586d5-b8aa-4d7b-8b80-0e4c2455f868' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/8cd586d5-b8aa-4d7b-8b80-0e4c2455f868
Alisons Bakery,7-79 Bessemer Rd  London ON N6E 1P9,04/25/2024,,location.href = '/Portal/Facility/Details/7f6c7f0d-4f9c-467c-ba51-47e5764a1c1d' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/7f6c7f0d-4f9c-467c-ba51-47e5764a1c1d
Market Lottery,A12-130 King St  London ON N6A 1C5,04/25/2024,,location.href = '/Portal/Facility/Details/bead52d4-7a17-4cd3-b513-e52a56fc1efd' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/bead52d4-7a17-4cd3-b513-e52a56fc1efd
Coach House Cuisine,Rear-231 Main St  Lucan ON N0M 2J0,04/25/2024,,location.href = '/Portal/Facility/Details/59b4a6fa-9ca5-4438-92ec-8f128fb31be4' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/59b4a6fa-9ca5-4438-92ec-8f128fb31be4
Hasbeans Ltd,C12A-130 King St  London ON N6A 1C5,04/25/2024,,location.href = '/Portal/Facility/Details/45ce2069-39c7-44f5-a034-31f60cd919d0' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/45ce2069-39c7-44f5-a034-31f60cd919d0
Lace Boutique,213 Main St  Lucan ON N0M 2J0,04/25/2024,,location.href = '/Portal/Facility/Details/b4b80635-1f5d-43cc-a83d-fecac6d0681f' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/b4b80635-1f5d-43cc-a83d-fecac6d0681f
Mustangs Dessert,C4-130 King St  London ON N6A 1C5,04/25/2024,,location.href = '/Portal/Facility/Details/330ed678-eff1-4e26-98fc-4342cf65b0ae' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/330ed678-eff1-4e26-98fc-4342cf65b0ae
Luan's Seafood and Grill,315 Wellington Rd  London ON N6C 4P1,04/25/2024,,location.href = '/Portal/Facility/Details/645c1b90-bfbb-4b08-8598-1f9d5b5b4d8f' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/645c1b90-bfbb-4b08-8598-1f9d5b5b4d8f
City South Pizza London,1548 Dundas St  London ON N5W 3C1,04/25/2024,,location.href = '/Portal/Facility/Details/0600624f-ef11-42e5-a350-13cc57ced40a' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/0600624f-ef11-42e5-a350-13cc57ced40a
The Hungary Butcher,892 Dundas St  London ON N5W 3A1,04/25/2024,,location.href = '/Portal/Facility/Details/0e3dad5a-ba30-409c-9134-cae7dd55bd0a' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/0e3dad5a-ba30-409c-9134-cae7dd55bd0a
The Chocolate Factory,B07-130 King St  London ON N6A 1C5,04/25/2024,,location.href = '/Portal/Facility/Details/20edcb01-8a42-4797-9475-fa4e96408f90' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/20edcb01-8a42-4797-9475-fa4e96408f90
The Better Blend,B01-130 King St  London ON N6A 1C5,04/25/2024,,location.href = '/Portal/Facility/Details/a8c5b4ee-efea-4fd5-af52-166354d1f4e5' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/a8c5b4ee-efea-4fd5-af52-166354d1f4e5
Dollarama,141 Dundas St  London ON N6A 1G3,04/25/2024,,location.href = '/Portal/Facility/Details/a5998896-bf8b-4567-a1f6-73a3b8bc82e7' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/a5998896-bf8b-4567-a1f6-73a3b8bc82e7
Mike's Meat Market,1866 Dundas St  London ON N5W 3G2,04/25/2024,,location.href = '/Portal/Facility/Details/069289fa-95af-49af-be7c-50619e1a2995' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/069289fa-95af-49af-be7c-50619e1a2995
Archies Seafood Restaurant,1173 Wellington Rd S  London ON N6E 1M1,04/25/2024,,location.href = '/Portal/Facility/Details/3680b189-255d-4e64-97ec-1a93c7813fdf' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/3680b189-255d-4e64-97ec-1a93c7813fdf
Petro Canada,1175 Wonderland Rd N  London ON N2B 2G9,04/24/2024,,location.href = '/Portal/Facility/Details/1e8c79d5-03b4-4fe8-8760-91364cfec4af' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/1e8c79d5-03b4-4fe8-8760-91364cfec4af
McDonald's,1175 Wonderland Rd N  London ON N6G 2B9,04/24/2024,,location.href = '/Portal/Facility/Details/89e2ad92-e739-42d1-82fc-00c6a44892d3' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/89e2ad92-e739-42d1-82fc-00c6a44892d3
Taco Bell,1584 Dundas St E  London ON N5W 3C1,04/24/2024,,location.href = '/Portal/Facility/Details/ee270c56-c489-4252-a3a1-1057fd1b697d' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/ee270c56-c489-4252-a3a1-1057fd1b697d
Tim Hortons,1229 Wonderland Rd N  London ON N6G 2C1,04/24/2024,,location.href = '/Portal/Facility/Details/543639c7-508c-4483-80aa-fcb2d2e89345' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/543639c7-508c-4483-80aa-fcb2d2e89345
Burger King,1223 Wonderland Rd N  London ON N6G 4X2,04/24/2024,,location.href = '/Portal/Facility/Details/62f4f3b6-a540-4026-a33b-1e386658edc8' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/62f4f3b6-a540-4026-a33b-1e386658edc8
Tuscanos Pizzeria & Bistro,1579 Oxford St E  London ON N5V 1W5,04/24/2024,,location.href = '/Portal/Facility/Details/8da35146-6df9-41e0-b507-82aa2edd8614' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/8da35146-6df9-41e0-b507-82aa2edd8614
Jack Astor's Bar & Grill,88 Fanshawe Park Rd E  London ON N5X 4C5,04/24/2024,,location.href = '/Portal/Facility/Details/8c77b426-4c6d-42ae-b766-66d76a781510' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/8c77b426-4c6d-42ae-b766-66d76a781510
Y Square Cake Shop,2-208 Piccadilly St  London ON N6A 1S1,04/24/2024,,location.href = '/Portal/Facility/Details/ffc038a2-5f9f-4702-b87f-7d9c0ead3d52' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/ffc038a2-5f9f-4702-b87f-7d9c0ead3d52
Presotea,8-717 Richmond St  London ON N6A 3H1,04/24/2024,,location.href = '/Portal/Facility/Details/e9fe903d-66d7-44ab-b38e-95c8f321d9b7' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/e9fe903d-66d7-44ab-b38e-95c8f321d9b7
KFC,1683 Dundas St  London ON N5W 3C8,04/24/2024,,location.href = '/Portal/Facility/Details/0438ca25-127f-437c-9822-614e40e594d5' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/0438ca25-127f-437c-9822-614e40e594d5
Pita Pit,2-699 Richmond St  London ON N6A 5M1,04/24/2024,,location.href = '/Portal/Facility/Details/ad5d4ced-461f-4d52-9d89-ca1c480e235b' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/ad5d4ced-461f-4d52-9d89-ca1c480e235b
Tim Hortons,685 Richmond St  London ON N6A 5M8,04/24/2024,,location.href = '/Portal/Facility/Details/53881b1a-bb02-4905-9b11-734cb1f13644' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/53881b1a-bb02-4905-9b11-734cb1f13644
Cinnabon,1105 Wellington Rd  London ON N6E 1V4,04/24/2024,,location.href = '/Portal/Facility/Details/9e7505f4-d146-4a34-bac7-a8ab742391fc' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/9e7505f4-d146-4a34-bac7-a8ab742391fc
Ceeps - Barney's Ltd,671 Richmond St  London ON N6A 4W8,04/24/2024,,location.href = '/Portal/Facility/Details/e7d8137c-2f24-4afb-bcee-2dadb31ff1aa' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/e7d8137c-2f24-4afb-bcee-2dadb31ff1aa
Kernels,41-1105 Wellington Rd  London ON N6E 1V4,04/24/2024,,location.href = '/Portal/Facility/Details/81bdd6a1-af68-49fa-aa44-28668a0828ee' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/81bdd6a1-af68-49fa-aa44-28668a0828ee
The Great Indian Store,1-840 Dulaney Dr  London ON N6C 5A4,04/24/2024,,location.href = '/Portal/Facility/Details/25122c6c-143a-480d-85dd-99dc255d4dc4' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/25122c6c-143a-480d-85dd-99dc255d4dc4
DQ Orange Julius,1105 Wellington Rd  London ON N6E 1V4,04/24/2024,,location.href = '/Portal/Facility/Details/a078b4fd-04a8-46db-a285-31885709199f' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/a078b4fd-04a8-46db-a285-31885709199f
Gigolaj's Bakery,317 Adelaide St S  London ON N5Z 3L3,04/24/2024,,location.href = '/Portal/Facility/Details/5b85e3a8-1e10-4753-bb1f-a04afff908d4' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/5b85e3a8-1e10-4753-bb1f-a04afff908d4
Sobeys North London,1595 Adelaide St N  London ON N5X 4E8,04/24/2024,,location.href = '/Portal/Facility/Details/d48db36b-cbfa-4254-bcd1-45bcc0f47b76' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/d48db36b-cbfa-4254-bcd1-45bcc0f47b76
202 Main,202 Main St  Glencoe ON N0L 1M0,04/24/2024,,location.href = '/Portal/Facility/Details/4c412846-8478-4cb5-8895-afb992a05344' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/4c412846-8478-4cb5-8895-afb992a05344
Shanghai Restaurant,304 Springbank Dr  London ON N6J 1G5,04/23/2024,,location.href = '/Portal/Facility/Details/ed7ebaec-6635-41e3-8423-d7bd477c7e46' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/ed7ebaec-6635-41e3-8423-d7bd477c7e46
Game Knight Leagues,1 & 2A-38 Adelaide St N  London ON N6B 3N5,04/23/2024,,location.href = '/Portal/Facility/Details/9694c4cf-922c-4616-a933-7f4de21de92f' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/9694c4cf-922c-4616-a933-7f4de21de92f
Western Fair - Backstretch,875 Florence St  London ON N5W 6G6,04/23/2024,,location.href = '/Portal/Facility/Details/b6cb973d-3a8e-4028-a02d-416fd27aaceb' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/b6cb973d-3a8e-4028-a02d-416fd27aaceb
Western Fair - Graze-N-Go,Mobile,04/23/2024,,location.href = '/Portal/Facility/Details/30a919ef-0308-4b1c-a6cf-b8dfd723ea6a' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/30a919ef-0308-4b1c-a6cf-b8dfd723ea6a
Kentucky Fried Chicken,870 Wellington Rd  London ON N6E 1L9,04/23/2024,,location.href = '/Portal/Facility/Details/40df67da-cc91-4963-997e-acacc082a19e' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/40df67da-cc91-4963-997e-acacc082a19e
McDonald's,1074 Wellington Rd  London ON N6E 1M2,04/23/2024,,location.href = '/Portal/Facility/Details/d58e7515-6b65-47de-bd92-2cbc87d24457' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/d58e7515-6b65-47de-bd92-2cbc87d24457
Darwish Restaurant Sweet & Cafe,1309 Commissioners Rd. E  London ON N6M 1C6,04/23/2024,,location.href = '/Portal/Facility/Details/37611eb9-3e17-4e5d-a1ff-e12b2f945ea3' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/37611eb9-3e17-4e5d-a1ff-e12b2f945ea3
Pizza Hut,1980 Dundas St  London ON N5V 1P5,04/23/2024,,location.href = '/Portal/Facility/Details/bcb529ad-9d7e-442b-806c-a870fde6ac09' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/bcb529ad-9d7e-442b-806c-a870fde6ac09
Dorchester Foodland,2095 Dorchester Rd  Dorchester ON N0L 1G2,04/23/2024,,location.href = '/Portal/Facility/Details/eb62f066-275c-44a1-a275-8086d898061b' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/eb62f066-275c-44a1-a275-8086d898061b
Oxbow Glen Golf Course,10761 Oxbow Dr  Komoka ON N0L 1R0,04/23/2024,,location.href = '/Portal/Facility/Details/09460481-c7b2-4ef6-9968-eac80048728d' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/09460481-c7b2-4ef6-9968-eac80048728d
Reset Social Cafe,503 Talbot St  London ON N5X 0H6,04/23/2024,,location.href = '/Portal/Facility/Details/35562725-7e65-4f69-b3c7-58d838a9917e' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/35562725-7e65-4f69-b3c7-58d838a9917e
Shoppers Drug Mart,2300 Dorchester Rd  Dorchester ON N0L 1G5,04/23/2024,,location.href = '/Portal/Facility/Details/d353a681-3234-4b0f-9dbf-85c9849360b1' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/d353a681-3234-4b0f-9dbf-85c9849360b1
The Chopped Leaf,2-1041 Wellington Rd  London ON N6E 1W4,04/23/2024,,location.href = '/Portal/Facility/Details/9f67adfe-2d4a-47e0-b242-ecfcf73d4e72' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/9f67adfe-2d4a-47e0-b242-ecfcf73d4e72
Roswen Enterprise Market Place,34 Covent Market Place  London ON N6A 1E2,04/23/2024,,location.href = '/Portal/Facility/Details/91265190-54d4-4210-a809-4c9e2fc106c7' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/91265190-54d4-4210-a809-4c9e2fc106c7
