Inspection Date,Inspection Type,url_inspection,url_inspection_full,url_entity_full
03/29/2022,Follow-up,location.href = '/Portal/Inspection/Details/cc85710a-4143-478b-9a61-19d1f8cce5c8' ,https://healthinspect.ca/Portal/Inspection/Details/cc85710a-4143-478b-9a61-19d1f8cce5c8,https://healthinspect.ca/Portal/Facility/Details/7ecefddc-b674-455e-8303-d7e9ee8616a0
03/24/2022,Required,location.href = '/Portal/Inspection/Details/a89549b6-9da7-4e04-adb8-e13b3355c1bc' ,https://healthinspect.ca/Portal/Inspection/Details/a89549b6-9da7-4e04-adb8-e13b3355c1bc,https://healthinspect.ca/Portal/Facility/Details/7ecefddc-b674-455e-8303-d7e9ee8616a0
07/25/2023,Required,location.href = '/Portal/Inspection/Details/64f6931e-e29e-4c5b-831f-cc9550c0b371' ,https://healthinspect.ca/Portal/Inspection/Details/64f6931e-e29e-4c5b-831f-cc9550c0b371,https://healthinspect.ca/Portal/Facility/Details/d0fdd888-7af9-4931-815e-7cadc544cb34
01/10/2023,Required,location.href = '/Portal/Inspection/Details/991266a5-4b3c-4e17-8946-1f46532b0b8e' ,https://healthinspect.ca/Portal/Inspection/Details/991266a5-4b3c-4e17-8946-1f46532b0b8e,https://healthinspect.ca/Portal/Facility/Details/d0fdd888-7af9-4931-815e-7cadc544cb34
06/30/2022,Required,location.href = '/Portal/Inspection/Details/868cdfaf-aac2-49c1-9408-b58ac247efac' ,https://healthinspect.ca/Portal/Inspection/Details/868cdfaf-aac2-49c1-9408-b58ac247efac,https://healthinspect.ca/Portal/Facility/Details/d0fdd888-7af9-4931-815e-7cadc544cb34
08/29/2023,Required,location.href = '/Portal/Inspection/Details/7009f1a6-565a-4cd5-9702-fe72bf78443a' ,https://healthinspect.ca/Portal/Inspection/Details/7009f1a6-565a-4cd5-9702-fe72bf78443a,https://healthinspect.ca/Portal/Facility/Details/591dd1a7-aad5-4775-a8e6-1982af473fee
09/27/2022,Required,location.href = '/Portal/Inspection/Details/4646a737-cd77-4e09-ba96-8d789be7acc2' ,https://healthinspect.ca/Portal/Inspection/Details/4646a737-cd77-4e09-ba96-8d789be7acc2,https://healthinspect.ca/Portal/Facility/Details/591dd1a7-aad5-4775-a8e6-1982af473fee
05/26/2022,Required,location.href = '/Portal/Inspection/Details/23f5b859-aa3f-4980-a72d-9b299e2cd5a3' ,https://healthinspect.ca/Portal/Inspection/Details/23f5b859-aa3f-4980-a72d-9b299e2cd5a3,https://healthinspect.ca/Portal/Facility/Details/bbbb19e1-416a-4462-9f83-28395ff4ede7
09/06/2023,Required,location.href = '/Portal/Inspection/Details/58e05b3b-26c4-4238-b236-00ae79a3ca6e' ,https://healthinspect.ca/Portal/Inspection/Details/58e05b3b-26c4-4238-b236-00ae79a3ca6e,https://healthinspect.ca/Portal/Facility/Details/5c47701d-de51-40a2-8ed2-15e853711da8
09/29/2022,Required,location.href = '/Portal/Inspection/Details/2e78edc3-4ac4-448a-953e-c4da39fbcd2d' ,https://healthinspect.ca/Portal/Inspection/Details/2e78edc3-4ac4-448a-953e-c4da39fbcd2d,https://healthinspect.ca/Portal/Facility/Details/5c47701d-de51-40a2-8ed2-15e853711da8
11/17/2021,Required,location.href = '/Portal/Inspection/Details/dd81abdc-34d0-4382-8f8d-c80e6ccf5d3f' ,https://healthinspect.ca/Portal/Inspection/Details/dd81abdc-34d0-4382-8f8d-c80e6ccf5d3f,https://healthinspect.ca/Portal/Facility/Details/1a1f607d-d38c-412f-baf9-0647f251d050
05/25/2023,Required,location.href = '/Portal/Inspection/Details/ef9080bd-a196-4829-bf65-3909f8bf1f9a' ,https://healthinspect.ca/Portal/Inspection/Details/ef9080bd-a196-4829-bf65-3909f8bf1f9a,https://healthinspect.ca/Portal/Facility/Details/50e2865d-0c07-4f0d-84fa-a56b2db26068
06/30/2022,Required,location.href = '/Portal/Inspection/Details/7b118fde-0908-4a51-a021-76dacbdb1404' ,https://healthinspect.ca/Portal/Inspection/Details/7b118fde-0908-4a51-a021-76dacbdb1404,https://healthinspect.ca/Portal/Facility/Details/89193b0a-4289-4f7f-a7ff-a02782b016f8
01/23/2023,Required,location.href = '/Portal/Inspection/Details/6cc4b0df-7b2e-456f-b41f-31beafb1a1e0' ,https://healthinspect.ca/Portal/Inspection/Details/6cc4b0df-7b2e-456f-b41f-31beafb1a1e0,https://healthinspect.ca/Portal/Facility/Details/8d758473-7076-44e7-9c21-edae37360ae9
05/03/2023,Required,location.href = '/Portal/Inspection/Details/6d6479e1-f8df-4e16-9eb1-37158df7b521' ,https://healthinspect.ca/Portal/Inspection/Details/6d6479e1-f8df-4e16-9eb1-37158df7b521,https://healthinspect.ca/Portal/Facility/Details/84078bf3-c7df-4f06-ac5b-c771fc2b2e51
06/16/2022,Required,location.href = '/Portal/Inspection/Details/9a39a4fb-d70c-485f-b40f-14e33d654fc9' ,https://healthinspect.ca/Portal/Inspection/Details/9a39a4fb-d70c-485f-b40f-14e33d654fc9,https://healthinspect.ca/Portal/Facility/Details/84078bf3-c7df-4f06-ac5b-c771fc2b2e51
01/26/2022,Required,location.href = '/Portal/Inspection/Details/bec6af09-73ef-4d13-be24-e592946e26ed' ,https://healthinspect.ca/Portal/Inspection/Details/bec6af09-73ef-4d13-be24-e592946e26ed,https://healthinspect.ca/Portal/Facility/Details/84078bf3-c7df-4f06-ac5b-c771fc2b2e51
05/08/2023,Required,location.href = '/Portal/Inspection/Details/f024a3b4-e9e2-449a-aeae-d379426f3907' ,https://healthinspect.ca/Portal/Inspection/Details/f024a3b4-e9e2-449a-aeae-d379426f3907,https://healthinspect.ca/Portal/Facility/Details/b4c3f77a-1ab3-4a59-bf05-d68aa120b445
06/22/2023,Required,location.href = '/Portal/Inspection/Details/013f9013-cdf3-4f57-8d48-a7e8055bb17d' ,https://healthinspect.ca/Portal/Inspection/Details/013f9013-cdf3-4f57-8d48-a7e8055bb17d,https://healthinspect.ca/Portal/Facility/Details/45f548e7-a3a8-4333-8edd-c30bbca73550
09/02/2022,Required,location.href = '/Portal/Inspection/Details/5186aa1c-a958-4884-ac54-dad3941f3440' ,https://healthinspect.ca/Portal/Inspection/Details/5186aa1c-a958-4884-ac54-dad3941f3440,https://healthinspect.ca/Portal/Facility/Details/45f548e7-a3a8-4333-8edd-c30bbca73550
10/04/2023,Required,location.href = '/Portal/Inspection/Details/e99e64d1-8a60-4b48-8f42-4c1a095c5183' ,https://healthinspect.ca/Portal/Inspection/Details/e99e64d1-8a60-4b48-8f42-4c1a095c5183,https://healthinspect.ca/Portal/Facility/Details/6793910e-aff5-4e87-945a-2b1efbad12b1
12/07/2022,Required,location.href = '/Portal/Inspection/Details/472f338e-741a-4f1a-b8ca-eb82b10cfa82' ,https://healthinspect.ca/Portal/Inspection/Details/472f338e-741a-4f1a-b8ca-eb82b10cfa82,https://healthinspect.ca/Portal/Facility/Details/6793910e-aff5-4e87-945a-2b1efbad12b1
06/28/2023,Required,location.href = '/Portal/Inspection/Details/2ef80c45-91c7-453b-a571-a69600124f4e' ,https://healthinspect.ca/Portal/Inspection/Details/2ef80c45-91c7-453b-a571-a69600124f4e,https://healthinspect.ca/Portal/Facility/Details/a710814c-501a-4e09-b5f5-cd9cb5762838
10/06/2022,Required,location.href = '/Portal/Inspection/Details/a6cb1d88-98e9-4688-9038-c85b33ba7e85' ,https://healthinspect.ca/Portal/Inspection/Details/a6cb1d88-98e9-4688-9038-c85b33ba7e85,https://healthinspect.ca/Portal/Facility/Details/a710814c-501a-4e09-b5f5-cd9cb5762838
09/08/2023,Required,location.href = '/Portal/Inspection/Details/361db31a-5c72-452d-8cf4-35ac2b6ee423' ,https://healthinspect.ca/Portal/Inspection/Details/361db31a-5c72-452d-8cf4-35ac2b6ee423,https://healthinspect.ca/Portal/Facility/Details/e940b0d6-a842-4f06-89a2-0b866b473750
12/14/2022,Required,location.href = '/Portal/Inspection/Details/74c67dda-5f58-438d-8e65-f6f5287a1a47' ,https://healthinspect.ca/Portal/Inspection/Details/74c67dda-5f58-438d-8e65-f6f5287a1a47,https://healthinspect.ca/Portal/Facility/Details/e940b0d6-a842-4f06-89a2-0b866b473750
07/04/2023,Follow-up,location.href = '/Portal/Inspection/Details/de572060-0791-482c-b640-06e742bf2bbe' ,https://healthinspect.ca/Portal/Inspection/Details/de572060-0791-482c-b640-06e742bf2bbe,https://healthinspect.ca/Portal/Facility/Details/32b11aec-83d3-41bb-80d6-bcac99c126ff
06/29/2023,Required,location.href = '/Portal/Inspection/Details/e5f26034-e671-4970-a9f3-26d2839124de' ,https://healthinspect.ca/Portal/Inspection/Details/e5f26034-e671-4970-a9f3-26d2839124de,https://healthinspect.ca/Portal/Facility/Details/32b11aec-83d3-41bb-80d6-bcac99c126ff
03/29/2023,Required,location.href = '/Portal/Inspection/Details/4ff6681d-ae0c-455a-9a8e-ccda634bda13' ,https://healthinspect.ca/Portal/Inspection/Details/4ff6681d-ae0c-455a-9a8e-ccda634bda13,https://healthinspect.ca/Portal/Facility/Details/32b11aec-83d3-41bb-80d6-bcac99c126ff
10/06/2022,Follow-up,location.href = '/Portal/Inspection/Details/5259d28a-dceb-4b55-9d39-786edeae34dd' ,https://healthinspect.ca/Portal/Inspection/Details/5259d28a-dceb-4b55-9d39-786edeae34dd,https://healthinspect.ca/Portal/Facility/Details/32b11aec-83d3-41bb-80d6-bcac99c126ff
09/08/2022,Required,location.href = '/Portal/Inspection/Details/c1ed417e-b317-4e02-aea1-988f9fc66459' ,https://healthinspect.ca/Portal/Inspection/Details/c1ed417e-b317-4e02-aea1-988f9fc66459,https://healthinspect.ca/Portal/Facility/Details/32b11aec-83d3-41bb-80d6-bcac99c126ff
04/13/2023,Required,location.href = '/Portal/Inspection/Details/db733071-f56e-4e08-b865-bf576bf6bc31' ,https://healthinspect.ca/Portal/Inspection/Details/db733071-f56e-4e08-b865-bf576bf6bc31,https://healthinspect.ca/Portal/Facility/Details/619be302-bf9c-47a0-b257-69993f1c7135
07/27/2022,Required,location.href = '/Portal/Inspection/Details/b036fb27-fe62-4440-bbc9-8c461b1dbcef' ,https://healthinspect.ca/Portal/Inspection/Details/b036fb27-fe62-4440-bbc9-8c461b1dbcef,https://healthinspect.ca/Portal/Facility/Details/619be302-bf9c-47a0-b257-69993f1c7135
03/15/2023,Required,location.href = '/Portal/Inspection/Details/d2613485-ae93-4c38-b2a6-a47162cf366c' ,https://healthinspect.ca/Portal/Inspection/Details/d2613485-ae93-4c38-b2a6-a47162cf366c,https://healthinspect.ca/Portal/Facility/Details/64535e4e-ee60-44a0-b6e5-e6fa8992aadd
09/27/2023,Required,location.href = '/Portal/Inspection/Details/5cfb1c3f-f752-4a2e-9572-65cf2273e38c' ,https://healthinspect.ca/Portal/Inspection/Details/5cfb1c3f-f752-4a2e-9572-65cf2273e38c,https://healthinspect.ca/Portal/Facility/Details/75be70de-b727-41c8-afa1-cabde1f0ad95
03/09/2023,Required,location.href = '/Portal/Inspection/Details/48b4c69a-ebb6-4db1-88d8-592d1db873de' ,https://healthinspect.ca/Portal/Inspection/Details/48b4c69a-ebb6-4db1-88d8-592d1db873de,https://healthinspect.ca/Portal/Facility/Details/75be70de-b727-41c8-afa1-cabde1f0ad95
08/15/2022,Follow-up,location.href = '/Portal/Inspection/Details/bace6154-693c-4573-be31-fee8aff60ec1' ,https://healthinspect.ca/Portal/Inspection/Details/bace6154-693c-4573-be31-fee8aff60ec1,https://healthinspect.ca/Portal/Facility/Details/75be70de-b727-41c8-afa1-cabde1f0ad95
08/08/2022,Required,location.href = '/Portal/Inspection/Details/af0e1dcc-5d2e-488f-95c4-e6862843220e' ,https://healthinspect.ca/Portal/Inspection/Details/af0e1dcc-5d2e-488f-95c4-e6862843220e,https://healthinspect.ca/Portal/Facility/Details/75be70de-b727-41c8-afa1-cabde1f0ad95
03/07/2022,Required,location.href = '/Portal/Inspection/Details/d29117f9-c4d6-47cb-b5b5-238c05540e20' ,https://healthinspect.ca/Portal/Inspection/Details/d29117f9-c4d6-47cb-b5b5-238c05540e20,https://healthinspect.ca/Portal/Facility/Details/75be70de-b727-41c8-afa1-cabde1f0ad95
06/07/2023,Required,location.href = '/Portal/Inspection/Details/b0e0251c-f605-40b0-826f-1441ac97fc08' ,https://healthinspect.ca/Portal/Inspection/Details/b0e0251c-f605-40b0-826f-1441ac97fc08,https://healthinspect.ca/Portal/Facility/Details/8459f8b2-cd6e-4a07-a94d-608fcc5f4c83
11/09/2022,Required,location.href = '/Portal/Inspection/Details/d33bc3cb-1af7-4f93-a481-4c8da1f245ba' ,https://healthinspect.ca/Portal/Inspection/Details/d33bc3cb-1af7-4f93-a481-4c8da1f245ba,https://healthinspect.ca/Portal/Facility/Details/8459f8b2-cd6e-4a07-a94d-608fcc5f4c83
05/02/2022,Required,location.href = '/Portal/Inspection/Details/8a9e3454-1ed5-403f-b3b2-bdb7e4a2468f' ,https://healthinspect.ca/Portal/Inspection/Details/8a9e3454-1ed5-403f-b3b2-bdb7e4a2468f,https://healthinspect.ca/Portal/Facility/Details/8459f8b2-cd6e-4a07-a94d-608fcc5f4c83
10/24/2023,Required,location.href = '/Portal/Inspection/Details/5a358c14-355d-4624-9bda-2c76a7ffd7af' ,https://healthinspect.ca/Portal/Inspection/Details/5a358c14-355d-4624-9bda-2c76a7ffd7af,https://healthinspect.ca/Portal/Facility/Details/76126b54-20a7-4987-906c-463a9374d564
08/17/2022,Required,location.href = '/Portal/Inspection/Details/fb0fa879-5ad2-4b6a-9572-637e705ff3bb' ,https://healthinspect.ca/Portal/Inspection/Details/fb0fa879-5ad2-4b6a-9572-637e705ff3bb,https://healthinspect.ca/Portal/Facility/Details/76126b54-20a7-4987-906c-463a9374d564
10/24/2023,Required,location.href = '/Portal/Inspection/Details/6e9a2c83-9723-4007-bffa-d91c94f0e466' ,https://healthinspect.ca/Portal/Inspection/Details/6e9a2c83-9723-4007-bffa-d91c94f0e466,https://healthinspect.ca/Portal/Facility/Details/c86cb730-1825-463f-b33c-7e7f48c46139
08/17/2022,Required,location.href = '/Portal/Inspection/Details/98d5e087-5d54-42f2-a321-ce8320b4182f' ,https://healthinspect.ca/Portal/Inspection/Details/98d5e087-5d54-42f2-a321-ce8320b4182f,https://healthinspect.ca/Portal/Facility/Details/c86cb730-1825-463f-b33c-7e7f48c46139
10/24/2023,Required,location.href = '/Portal/Inspection/Details/ac9557de-d120-480e-bec2-65ac48d08e38' ,https://healthinspect.ca/Portal/Inspection/Details/ac9557de-d120-480e-bec2-65ac48d08e38,https://healthinspect.ca/Portal/Facility/Details/21de9e0f-a395-426a-8ff8-e2d7cfb9e708
08/17/2022,Required,location.href = '/Portal/Inspection/Details/1efd5a4a-3404-446d-9c0b-e73c7c77e08f' ,https://healthinspect.ca/Portal/Inspection/Details/1efd5a4a-3404-446d-9c0b-e73c7c77e08f,https://healthinspect.ca/Portal/Facility/Details/21de9e0f-a395-426a-8ff8-e2d7cfb9e708
10/24/2023,Required,location.href = '/Portal/Inspection/Details/0fba76a5-1f41-4962-971e-70808acc307d' ,https://healthinspect.ca/Portal/Inspection/Details/0fba76a5-1f41-4962-971e-70808acc307d,https://healthinspect.ca/Portal/Facility/Details/ebbf7a51-d228-4aaa-bc31-3228f99b2e85
08/17/2022,Required,location.href = '/Portal/Inspection/Details/bab6b4ee-50cc-4ec3-b81d-3affe86c8a4e' ,https://healthinspect.ca/Portal/Inspection/Details/bab6b4ee-50cc-4ec3-b81d-3affe86c8a4e,https://healthinspect.ca/Portal/Facility/Details/ebbf7a51-d228-4aaa-bc31-3228f99b2e85
10/24/2023,Required,location.href = '/Portal/Inspection/Details/e9076e14-0792-4ace-bd62-da01b8609761' ,https://healthinspect.ca/Portal/Inspection/Details/e9076e14-0792-4ace-bd62-da01b8609761,https://healthinspect.ca/Portal/Facility/Details/4ac105a3-5469-4096-92f4-08ed2f5e323f
08/17/2022,Required,location.href = '/Portal/Inspection/Details/9604ad3e-815e-4cf5-b6ce-c52e353125fb' ,https://healthinspect.ca/Portal/Inspection/Details/9604ad3e-815e-4cf5-b6ce-c52e353125fb,https://healthinspect.ca/Portal/Facility/Details/4ac105a3-5469-4096-92f4-08ed2f5e323f
05/18/2023,Required,location.href = '/Portal/Inspection/Details/dd618d70-e901-4d26-9a44-bb559d9de537' ,https://healthinspect.ca/Portal/Inspection/Details/dd618d70-e901-4d26-9a44-bb559d9de537,https://healthinspect.ca/Portal/Facility/Details/d79b2ea7-d2aa-4a7c-8e6a-57b146a87a99
11/04/2022,Required,location.href = '/Portal/Inspection/Details/8064e440-4118-425d-8139-072820edce3c' ,https://healthinspect.ca/Portal/Inspection/Details/8064e440-4118-425d-8139-072820edce3c,https://healthinspect.ca/Portal/Facility/Details/d79b2ea7-d2aa-4a7c-8e6a-57b146a87a99
05/15/2023,Required,location.href = '/Portal/Inspection/Details/718a650d-8916-48f9-8a4e-6e0b36feb0b8' ,https://healthinspect.ca/Portal/Inspection/Details/718a650d-8916-48f9-8a4e-6e0b36feb0b8,https://healthinspect.ca/Portal/Facility/Details/edb580c8-b372-46c0-810e-544f8c46b5df
03/01/2022,Required,location.href = '/Portal/Inspection/Details/fd41153f-1f50-4de3-b37d-4e6135464080' ,https://healthinspect.ca/Portal/Inspection/Details/fd41153f-1f50-4de3-b37d-4e6135464080,https://healthinspect.ca/Portal/Facility/Details/edb580c8-b372-46c0-810e-544f8c46b5df
10/11/2023,Required,location.href = '/Portal/Inspection/Details/ffdb4217-cd5b-441c-b67b-7750b60fb3f2' ,https://healthinspect.ca/Portal/Inspection/Details/ffdb4217-cd5b-441c-b67b-7750b60fb3f2,https://healthinspect.ca/Portal/Facility/Details/d22b28ad-8553-4389-95a0-0ff8946b71ff
05/19/2023,Follow-up,location.href = '/Portal/Inspection/Details/aa342437-f84f-4ae9-ab6e-91f07fc7caf6' ,https://healthinspect.ca/Portal/Inspection/Details/aa342437-f84f-4ae9-ab6e-91f07fc7caf6,https://healthinspect.ca/Portal/Facility/Details/d22b28ad-8553-4389-95a0-0ff8946b71ff
04/27/2023,Required,location.href = '/Portal/Inspection/Details/1cff6c5b-0ade-4172-8c86-6acfaff698e9' ,https://healthinspect.ca/Portal/Inspection/Details/1cff6c5b-0ade-4172-8c86-6acfaff698e9,https://healthinspect.ca/Portal/Facility/Details/d22b28ad-8553-4389-95a0-0ff8946b71ff
08/03/2022,Required,location.href = '/Portal/Inspection/Details/8fdf9215-ff85-40d9-bc10-a9fd153e0d4d' ,https://healthinspect.ca/Portal/Inspection/Details/8fdf9215-ff85-40d9-bc10-a9fd153e0d4d,https://healthinspect.ca/Portal/Facility/Details/d22b28ad-8553-4389-95a0-0ff8946b71ff
05/25/2022,Required,location.href = '/Portal/Inspection/Details/2e0ed7b7-52f5-4412-b166-8f3e04f9a838' ,https://healthinspect.ca/Portal/Inspection/Details/2e0ed7b7-52f5-4412-b166-8f3e04f9a838,https://healthinspect.ca/Portal/Facility/Details/d22b28ad-8553-4389-95a0-0ff8946b71ff
05/31/2023,Required,location.href = '/Portal/Inspection/Details/495d43d5-be7b-4261-9080-65664eb906f1' ,https://healthinspect.ca/Portal/Inspection/Details/495d43d5-be7b-4261-9080-65664eb906f1,https://healthinspect.ca/Portal/Facility/Details/bdf213ad-1808-4906-827f-e991dc7b85b1
03/24/2023,Required,location.href = '/Portal/Inspection/Details/521243aa-ee0e-40c5-9333-e55024eec08e' ,https://healthinspect.ca/Portal/Inspection/Details/521243aa-ee0e-40c5-9333-e55024eec08e,https://healthinspect.ca/Portal/Facility/Details/bdf213ad-1808-4906-827f-e991dc7b85b1
11/15/2022,Required,location.href = '/Portal/Inspection/Details/3f237560-ca85-4f20-b725-d6ae51c04ce1' ,https://healthinspect.ca/Portal/Inspection/Details/3f237560-ca85-4f20-b725-d6ae51c04ce1,https://healthinspect.ca/Portal/Facility/Details/bdf213ad-1808-4906-827f-e991dc7b85b1
08/17/2022,Required,location.href = '/Portal/Inspection/Details/e888d098-06a3-4fe5-9007-dc64da0be334' ,https://healthinspect.ca/Portal/Inspection/Details/e888d098-06a3-4fe5-9007-dc64da0be334,https://healthinspect.ca/Portal/Facility/Details/bdf213ad-1808-4906-827f-e991dc7b85b1
03/31/2022,Required,location.href = '/Portal/Inspection/Details/d218a09e-32fd-4f43-b7db-730b133720a0' ,https://healthinspect.ca/Portal/Inspection/Details/d218a09e-32fd-4f43-b7db-730b133720a0,https://healthinspect.ca/Portal/Facility/Details/bdf213ad-1808-4906-827f-e991dc7b85b1
02/24/2023,Required,location.href = '/Portal/Inspection/Details/b1cbeb3d-f5d0-46b3-9669-22038abe91ef' ,https://healthinspect.ca/Portal/Inspection/Details/b1cbeb3d-f5d0-46b3-9669-22038abe91ef,https://healthinspect.ca/Portal/Facility/Details/14f5e8e2-d0d3-41d5-9670-30528f651cd9
10/19/2023,Required,location.href = '/Portal/Inspection/Details/e714d417-dc7e-42b4-8fb9-8c7e7e311f2d' ,https://healthinspect.ca/Portal/Inspection/Details/e714d417-dc7e-42b4-8fb9-8c7e7e311f2d,https://healthinspect.ca/Portal/Facility/Details/1a29f584-a9be-4c79-85c0-5217e511e2d3
10/19/2023,Required,location.href = '/Portal/Inspection/Details/8f710263-10be-4283-8782-20384e5d38e5' ,https://healthinspect.ca/Portal/Inspection/Details/8f710263-10be-4283-8782-20384e5d38e5,https://healthinspect.ca/Portal/Facility/Details/aaa9e4d4-3d67-48c4-9ad3-b89d668d098c
08/31/2023,Follow-up,location.href = '/Portal/Inspection/Details/638d2232-d018-4583-b513-5d5748d9b1b2' ,https://healthinspect.ca/Portal/Inspection/Details/638d2232-d018-4583-b513-5d5748d9b1b2,https://healthinspect.ca/Portal/Facility/Details/06433f69-5e43-4e33-98ae-ac39a993b0a1
07/27/2023,Required,location.href = '/Portal/Inspection/Details/207919a6-0dd9-428f-b56c-12dd47b75961' ,https://healthinspect.ca/Portal/Inspection/Details/207919a6-0dd9-428f-b56c-12dd47b75961,https://healthinspect.ca/Portal/Facility/Details/06433f69-5e43-4e33-98ae-ac39a993b0a1
04/26/2023,Required,location.href = '/Portal/Inspection/Details/4dbf12cd-e077-4788-886a-b8ce769630f5' ,https://healthinspect.ca/Portal/Inspection/Details/4dbf12cd-e077-4788-886a-b8ce769630f5,https://healthinspect.ca/Portal/Facility/Details/06433f69-5e43-4e33-98ae-ac39a993b0a1
12/20/2022,Required,location.href = '/Portal/Inspection/Details/59a4b168-6956-4b47-a7a7-7ed78f201588' ,https://healthinspect.ca/Portal/Inspection/Details/59a4b168-6956-4b47-a7a7-7ed78f201588,https://healthinspect.ca/Portal/Facility/Details/06433f69-5e43-4e33-98ae-ac39a993b0a1
09/27/2022,Follow-up,location.href = '/Portal/Inspection/Details/e96d7233-669c-460b-95ad-f7c978d8b181' ,https://healthinspect.ca/Portal/Inspection/Details/e96d7233-669c-460b-95ad-f7c978d8b181,https://healthinspect.ca/Portal/Facility/Details/06433f69-5e43-4e33-98ae-ac39a993b0a1
09/07/2022,Required,location.href = '/Portal/Inspection/Details/1dffa9ff-ce6f-406f-a16a-35c254e3217a' ,https://healthinspect.ca/Portal/Inspection/Details/1dffa9ff-ce6f-406f-a16a-35c254e3217a,https://healthinspect.ca/Portal/Facility/Details/06433f69-5e43-4e33-98ae-ac39a993b0a1
04/28/2022,Required,location.href = '/Portal/Inspection/Details/a69d52c4-76e4-4fe2-90a4-bd78d4a2696b' ,https://healthinspect.ca/Portal/Inspection/Details/a69d52c4-76e4-4fe2-90a4-bd78d4a2696b,https://healthinspect.ca/Portal/Facility/Details/06433f69-5e43-4e33-98ae-ac39a993b0a1
12/08/2021,Required,location.href = '/Portal/Inspection/Details/476543fc-5592-45ae-9578-16bfc15b615f' ,https://healthinspect.ca/Portal/Inspection/Details/476543fc-5592-45ae-9578-16bfc15b615f,https://healthinspect.ca/Portal/Facility/Details/06433f69-5e43-4e33-98ae-ac39a993b0a1
07/14/2023,Follow-up,location.href = '/Portal/Inspection/Details/6d04f6d9-9d16-4d5f-bfac-5b3ae2ef64f2' ,https://healthinspect.ca/Portal/Inspection/Details/6d04f6d9-9d16-4d5f-bfac-5b3ae2ef64f2,https://healthinspect.ca/Portal/Facility/Details/3084917b-daa2-40f0-9a4c-6fcc4f2cd18f
07/05/2023,Required,location.href = '/Portal/Inspection/Details/aecb9a41-a3df-492e-9fec-598cae3325de' ,https://healthinspect.ca/Portal/Inspection/Details/aecb9a41-a3df-492e-9fec-598cae3325de,https://healthinspect.ca/Portal/Facility/Details/3084917b-daa2-40f0-9a4c-6fcc4f2cd18f
09/29/2022,Follow-up,location.href = '/Portal/Inspection/Details/ceb7cb2c-f6e7-45b0-9715-d7efd9bf9b0b' ,https://healthinspect.ca/Portal/Inspection/Details/ceb7cb2c-f6e7-45b0-9715-d7efd9bf9b0b,https://healthinspect.ca/Portal/Facility/Details/3084917b-daa2-40f0-9a4c-6fcc4f2cd18f
09/27/2022,Required,location.href = '/Portal/Inspection/Details/753c7dda-ec3b-4496-8a5c-bf7a665376a0' ,https://healthinspect.ca/Portal/Inspection/Details/753c7dda-ec3b-4496-8a5c-bf7a665376a0,https://healthinspect.ca/Portal/Facility/Details/3084917b-daa2-40f0-9a4c-6fcc4f2cd18f
04/25/2023,Required,location.href = '/Portal/Inspection/Details/d842dda0-108f-427e-8340-2b092cbb44af' ,https://healthinspect.ca/Portal/Inspection/Details/d842dda0-108f-427e-8340-2b092cbb44af,https://healthinspect.ca/Portal/Facility/Details/1021849c-db2d-4429-af3a-8c46eca00a58
04/25/2023,Required,location.href = '/Portal/Inspection/Details/b9e90dcc-a45a-41c6-a200-9e22cffbd35b' ,https://healthinspect.ca/Portal/Inspection/Details/b9e90dcc-a45a-41c6-a200-9e22cffbd35b,https://healthinspect.ca/Portal/Facility/Details/f437498c-b6b1-4437-8a1b-7a56485ad46d
06/16/2022,Required,location.href = '/Portal/Inspection/Details/f81f51eb-5a5e-48b6-8e3f-7207bf7ccc96' ,https://healthinspect.ca/Portal/Inspection/Details/f81f51eb-5a5e-48b6-8e3f-7207bf7ccc96,https://healthinspect.ca/Portal/Facility/Details/f437498c-b6b1-4437-8a1b-7a56485ad46d
06/21/2023,Follow-up,location.href = '/Portal/Inspection/Details/94902f6f-9f19-42c9-9726-67a75837beb9' ,https://healthinspect.ca/Portal/Inspection/Details/94902f6f-9f19-42c9-9726-67a75837beb9,https://healthinspect.ca/Portal/Facility/Details/dfb3a08e-883b-4f78-b7f4-f630ee920d7a
03/08/2023,Required,location.href = '/Portal/Inspection/Details/02d9fbf8-b32e-4edc-ba2e-d1db143a174b' ,https://healthinspect.ca/Portal/Inspection/Details/02d9fbf8-b32e-4edc-ba2e-d1db143a174b,https://healthinspect.ca/Portal/Facility/Details/dfb3a08e-883b-4f78-b7f4-f630ee920d7a
03/08/2023,Required,location.href = '/Portal/Inspection/Details/eb8a0a0b-aa36-4679-a559-02dd2e7b649e' ,https://healthinspect.ca/Portal/Inspection/Details/eb8a0a0b-aa36-4679-a559-02dd2e7b649e,https://healthinspect.ca/Portal/Facility/Details/88eab723-d109-47dc-bd11-d371920e3bd4
11/23/2022,Required,location.href = '/Portal/Inspection/Details/8e2ed261-3ce3-4197-8c71-768423ab1c6f' ,https://healthinspect.ca/Portal/Inspection/Details/8e2ed261-3ce3-4197-8c71-768423ab1c6f,https://healthinspect.ca/Portal/Facility/Details/88eab723-d109-47dc-bd11-d371920e3bd4
07/18/2022,Required,location.href = '/Portal/Inspection/Details/db02339e-8317-4f87-816f-cad465bdedd8' ,https://healthinspect.ca/Portal/Inspection/Details/db02339e-8317-4f87-816f-cad465bdedd8,https://healthinspect.ca/Portal/Facility/Details/88eab723-d109-47dc-bd11-d371920e3bd4
