url_inspection_full,inspection_results,actions_taken
https://healthinspect.ca/Portal/Inspection/Details/430c753b-de73-4757-a912-01171ce83dd5,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/9f9eee71-28e0-46fc-a372-4d7a93556dbf,"Sanitary facilities maintenance
ensure sanitary facilities are kept sanitary, properly equipped and in good repair at all times
NO
Temperature control for storage of potentially hazardous foods
ensure that during the preparation, processing and manufacturing of potentially hazardous foods, they are not at a temperature between 4°C and 60°C for greater than two hours
Corrected During Inspection","Certified Foodhandler On Site
Report Reviewed - Action Required
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/1f1366f5-c0c7-44c2-9c80-9f1edda81c28,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/672c73ff-fb51-4bc0-95e1-8a1ec2b8b6a5,"Food premises maintenance
levels of illumination required under Ontario Regulation 332/12 (Building Code) are present during all hours of operation
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/f0504f55-83ec-4d12-b905-d33e8ad86375,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/cbcfb6c0-06eb-460a-9544-10a08f06105f,"Food premises provided with adequate access to potable water
ensure that handwashing stations are maintained, adequately supplied and used solely for handwashing
NO
Storage of food
ensure refrigeration or hot-holding equipment used to store potentially hazardous foods contain indicating easy-to-read thermometers
NO",Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/af469d35-e6f6-41c1-a6b7-03492954be77,"Food premises provided with adequate access to potable water
ensure that handwashing stations are maintained, adequately supplied and used solely for handwashing
NO
Storage of food
store foods off the floor
ensure refrigeration or hot-holding equipment used to store potentially hazardous foods contain indicating easy-to-read thermometers
NO
Sanitizing food contact surfaces and equipment
ensure that the surfaces of equipment and facilities that come in contact with food are cleaned and sanitized as often as is necessary to maintain such surfaces in a sanitary condition
ensure that the method of sanitization is appropriate
NO","Certified Foodhandler On Site
Report Reviewed - Action Required
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/12c985f4-4fdf-408c-b94e-278aa9acbafd,"Acceptable sanitizing method and testing
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/b1a1d44f-59a1-4012-b5f5-ee6524162439,"Food handler training
ensure that there is at least one food handler or supervisor on site who has completed food handler training during every hour in which the premises is operating
NO
Food premises provided with adequate access to potable water
ensure that handwashing stations are maintained, adequately supplied and used solely for handwashing
NO
Acceptable sanitizing method and testing
ensure that the method of sanitization is appropriate.
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
NO
Sanitizing food contact surfaces and equipment
ensure that the method of sanitization is appropriate
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
NO","Report Reviewed - Action Required
No Certified Food Handler On Site
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/ee979a01-8fa3-4f5f-92ca-c61de2e8a03c,"Storage of food
store foods off the floor
NO","Satisfactory - No Action Required
Certified Foodhandler On Site
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/8f04769f-d7b9-4476-958c-50b3251b647b,"Sanitizing food contact surfaces and equipment
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
NO","Certified Foodhandler On Site
Report Reviewed - Action Required
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/c566c220-f436-4fff-bf5a-4049b4c3f73c,"Temperature control for storage of potentially hazardous foods
ensure potentially hazardous foods are stored at 4°C and lower
Corrected During Inspection
Food premises provided with adequate access to potable water
ensure that handwashing stations are maintained, adequately supplied and used solely for handwashing
Corrected During Inspection","Satisfactory - No Action Required
Certified Foodhandler On Site
Opening Inspection
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/5c84f70a-4aa5-40c0-8664-59b1b62b4adc,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/ec204be8-800d-49f8-9e74-1c64bd5e2977,"Food protected from contamination and adulteration
separate raw and ready-to-eat foods during storage and handling
NO
Temperature control for storage of potentially hazardous foods
ensure potentially hazardous foods are stored at 60°C and higher
ensure frozen foods are kept in a frozen state until sold or prepared for use
Corrected During Inspection
Acceptable sanitizing method and testing
ensure that the method of sanitization is appropriate.
Corrected During Inspection
Equipment, utensils and multi-service articles maintenance
ensure that all equipment, utensils and multi-service articles are of sound, tight construction, kept in good repair, capable of being cleaned and sanitized, and suitable for its intended purpose
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/7a28124b-d2b4-430e-b5de-8119c9a7299c,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/7e1f3ca1-7075-4d47-a884-c8dae8e4e376,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/e3580f13-b387-4628-875b-674f7405bf3e,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/e6e154b4-d9b2-47f9-8531-f36b816b1e10,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/3ef0808a-5b15-436c-8729-e252d3d83548,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/d1068bd6-3c4f-4295-859c-9e0294311014,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/74d09540-05d3-44f5-95ea-94d154f8ec3c,"Food protected from contamination and adulteration
ensure all food is protected from contamination and adulteration
Corrected During Inspection","Satisfactory - No Action Required
Certified Foodhandler On Site
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/d1ae5e92-bab6-4faa-a428-a6f1bb38c4c2,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/6f731836-5137-4dd7-aecc-85e1acff1fb1,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/32ad9f02-a383-4631-a1b2-950441210a12,No results to show,"Satisfactory - No Action Required
Sample Taken - Water"
https://healthinspect.ca/Portal/Inspection/Details/23ab9a4f-8db3-458c-ba33-e35b43877e37,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/5d6f24b8-34e5-4502-85d3-cc37994b58b6,"Food handler training
ensure that there is at least one food handler or supervisor on site who has completed food handler training during every hour in which the premises is operating
NO
Food premises maintenance
ensure that the floor or floor coverings are tight, smooth and non-absorbent in rooms where food is handled or stored, utensils are cleaned, or in washrooms
NO",Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/5dad4b5f-7cac-4659-a9e6-feeac48a9758,"Food protected from contamination and adulteration Corrected During Inspection
Food handler training
ensure that there is at least one food handler or supervisor on site who has completed food handler training during every hour in which the premises is operating
NO
Food premises operation general
ensure premises is free from conditions that may: be a health hazard, adversely affect the sanitary operation of the premises, or adversely affect the wholesomeness of the food
NO
Food premises maintenance
ensure that the floor or floor coverings are tight, smooth and non-absorbent in rooms where food is handled or stored, utensils are cleaned, or in washrooms
NO","Report Reviewed - Action Required
No Certified Food Handler On Site"
https://healthinspect.ca/Portal/Inspection/Details/7181a3a3-2a89-41f2-a5f3-2b992bc68b14,"Food premises maintenance
ensure that the floor or floor coverings are tight, smooth and non-absorbent in rooms where food is handled or stored, utensils are cleaned, or in washrooms
ensure that walls and ceilings of rooms and passageways are readily cleanable and maintained in a sanitary condition
NO
Equipment, utensils and multi-service articles maintenance
ensure that all equipment, utensils and multi-service articles are of sound, tight construction, kept in good repair, capable of being cleaned and sanitized, and suitable for its intended purpose
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/df455a8c-4b2d-4630-81fb-e6f269faa1a6,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/fdb07255-90c5-4992-af47-b46056a3743d,Mechanical dishwasher operation and maintenance NO,Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/6268c011-cc1d-4166-82a7-093dcc0f64b8,"Mechanical dishwasher operation and maintenance
ensure chemical sanitizer solution levels are at appropriate concentrations
NO
Acceptable sanitizing method and testing
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
NO
Food handler hygiene
ensure every food handler takes reasonable precaution to prevent contamination of food by hair
NO
Food handler training
ensure that there is at least one food handler or supervisor on site who has completed food handler training during every hour in which the premises is operating
NO
Food protected from contamination and adulteration
ensure all food is protected from contamination and adulteration
NO
Food premises operation general
ensure premises is free from conditions that may: be a health hazard, adversely affect the sanitary operation of the premises, or adversely affect the wholesomeness of the food
NO
Food premises free of conditions that attract pests
ensure premises free from conditions that could lead to the harbouring or breeding of pests.
NO","Report Reviewed - Action Required
No Certified Food Handler On Site
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/abc1e711-f1d5-41df-87b4-f1a6b0e7e095,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/0887a42f-9c7d-482d-bdce-b570f62f90dc,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/6bf6be73-d4d8-4de0-a0dd-f6958a84a8b8,"Food premises maintenance
ensure that the ventilation system is maintained to provide for the elimination of odours, fumes, vapours, smoke and excessive heat
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/41909b9b-827f-470b-af1b-a26dc9205d31,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/533ee86a-97f7-408b-89d8-f450daf163d5,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/ba768842-2af4-41dd-960f-82dcb3e37ae3,No results to show,"Certified Foodhandler On Site
Report Reviewed - Action Required
Opening Inspection"
https://healthinspect.ca/Portal/Inspection/Details/1758da64-d628-4219-bf8d-440ddcf1a4fa,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/751e7d3e-d3a8-4466-b1d9-54278f4678b9,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/7e98c98e-7cc5-4324-b343-a5a6f247aa20,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/1001a047-b607-463d-a220-5072bd60adbf,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/ccf9950c-6be2-4595-8a82-9d12a5f5c011,"Food premises provided with adequate access to potable water
ensure that handwashing stations are maintained, adequately supplied and used solely for handwashing
NO
Food premises operation general NO
Food protected from contamination and adulteration
ensure all food is protected from contamination and adulteration
Corrected During Inspection","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/99c5faca-4b7e-4e01-8d90-1f448bb166ab,"Equipment, utensils and multi-service articles maintenance
ensure that all equipment, utensils and multi-service articles are of sound, tight construction, kept in good repair, capable of being cleaned and sanitized, and suitable for its intended purpose
NO
Food premises operation general
ensure premises is free from conditions that may: be a health hazard, adversely affect the sanitary operation of the premises, or adversely affect the wholesomeness of the food
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/5ec941c1-16fd-4a2f-877a-1f9cbcb66c61,"Food premises operation general
ensure premises is free from conditions that may: be a health hazard, adversely affect the sanitary operation of the premises, or adversely affect the wholesomeness of the food
NO
Food premises maintenance
ensure that walls and ceilings of rooms and passageways are readily cleanable and maintained in a sanitary condition
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/2ffc7061-1963-45ee-a5d9-63dbb76553ea,"Storage of food
ensure refrigeration or hot-holding equipment used to store potentially hazardous foods contain indicating easy-to-read thermometers
NO
Temperature control for storage of potentially hazardous foods
ensure potentially hazardous foods are stored at 4°C and lower
ensure refrigeration or hot-holding equipment used to store potentially hazardous foods are of sufficient size and maintains appropriate temperatures.
Corrected During Inspection","Satisfactory - No Action Required
Certified Foodhandler On Site
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/c3097f26-3e48-4c02-8c92-9eb532041e27,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/44af1ba1-188c-44f7-9072-83e3095b3ca9,"Acceptable sanitizing method and testing Corrected During Inspection
Sanitizing food contact surfaces and equipment Corrected During Inspection
Temperature control for storage of potentially hazardous foods Corrected During Inspection","Certified Foodhandler On Site
Report Reviewed - Action Required
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/9b5af989-6a8f-45f0-a8be-c374857d8a1c,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/75920d3c-d57a-41d8-90f3-192637b907cf,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/f898009b-751c-4c3a-9130-e90286066147,"Food protected from contamination and adulteration
ensure all food is protected from contamination and adulteration
NO
Food premises operation general
ensure premises is free from conditions that may: be a health hazard, adversely affect the sanitary operation of the premises, or adversely affect the wholesomeness of the food
NO
Equipment, utensils and multi-service articles maintenance
ensure that all equipment, utensils and multi-service articles are of sound, tight construction, kept in good repair, capable of being cleaned and sanitized, and suitable for its intended purpose
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/9ea7e7ac-59a5-4fa0-af82-eb80782fded4,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/80aa566a-a330-453d-b511-6b372114ea54,"Food protected from contamination and adulteration
separate raw and ready-to-eat foods during storage and handling
Corrected During Inspection","Satisfactory - No Action Required
Certified Foodhandler On Site
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/5bd1b20c-069c-4eb2-95a9-f15f37f487bc,"Food premises operation general
ensure premises is free from conditions that may: be a health hazard, adversely affect the sanitary operation of the premises, or adversely affect the wholesomeness of the food
NO
Food premises maintenance
ensure that the ventilation system is maintained to provide for the elimination of odours, fumes, vapours, smoke and excessive heat
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/d8a36e64-acea-49b5-93bf-caf2abb13214,"Temperature control for storage of potentially hazardous foods
ensure potentially hazardous foods are stored at 4°C and lower
NO
Sanitizing food contact surfaces and equipment
ensure that the method of sanitization is appropriate
Corrected During Inspection","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/8dae9842-e261-4dcc-8717-7193e667565b,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/ab0992e9-dfa3-42dc-b5bb-f61a443e67b8,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/a996e01d-cc82-4b6f-9b98-a3b29a893e3f,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/e2f1d506-52cc-48dc-96ae-faead68456ae,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/27d24d03-27f7-40b7-bd99-1e974ab160b1,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/3fe265fd-8a14-4be9-8b02-0c2466b9108a,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/a0b6c34f-ce9a-4b49-a9d7-ae84633bb81f,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/508b271a-c50c-439f-a371-7e8a93a54cdf,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/f5864788-1840-4e8e-8093-6c673b97bbcd,"Food premises free of conditions that attract pests
ensure premises free from conditions that could lead to the harbouring or breeding of pests.
NO
Food premises provided with adequate access to potable water
ensure that handwashing stations are maintained, adequately supplied and used solely for handwashing
NO
Sanitizing food contact surfaces and equipment
ensure that the surfaces of equipment and facilities that come in contact with food are cleaned and sanitized as often as is necessary to maintain such surfaces in a sanitary condition
Corrected During Inspection
Temperature control for storage of potentially hazardous foods
ensure refrigeration or hot-holding equipment used to store potentially hazardous foods are of sufficient size and maintains appropriate temperatures.
NO
Storage of food
cover all food in storage
store foods off the floor
NO","Certified Foodhandler On Site
Report Reviewed - Action Required
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/070e3ad2-77bb-4c69-a9de-242f6cab9db6,"Food premises free of conditions that attract pests
ensure premises free from conditions that could lead to the harbouring or breeding of pests.
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/d67ad4e5-d222-4110-9438-9bb03dc47aef,"Sanitizing food contact surfaces and equipment
ensure that the surfaces of equipment and facilities that come in contact with food are cleaned and sanitized as often as is necessary to maintain such surfaces in a sanitary condition
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
NO
Acceptable sanitizing method and testing
ensure that the method of sanitization is appropriate.
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
NO
Storage of food NO
Temperature control for storage of potentially hazardous foods
ensure potentially hazardous foods are stored at 60°C and higher
Corrected During Inspection
Food protected from contamination and adulteration
ensure all food is protected from contamination and adulteration
NO
All food is processed in a manner that makes the food safe to eat
ensure food is processed in a manner that makes the food safe to eat
Corrected During Inspection","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/8e898734-6a02-4279-b241-2e86721c2863,"Sanitizing food contact surfaces and equipment
ensure that the surfaces of equipment and facilities that come in contact with food are cleaned and sanitized as often as is necessary to maintain such surfaces in a sanitary condition
Corrected During Inspection","Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/df10c76d-1fc1-46e6-8548-2cbb3caf3c1f,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/9dddb352-0380-48db-a781-efd94e9aca26,No results to show,"Satisfactory - No Action Required
No Certified Food Handler On Site"
https://healthinspect.ca/Portal/Inspection/Details/7eb58f15-838a-4ffb-b91e-79ff06c8b7d9,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/5c10561b-b116-422b-9ec5-27db4085ae82,No results to show,Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/aeb3f3ac-8915-4fbe-b686-3efcc21ae7fb,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/d3c0778a-e8d3-42d5-bb07-b2641194f2df,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/c6a4a9fb-b5bc-451a-aecc-9d2a07205b83,No results to show,Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/6a9ed3b1-dfb1-4302-8b8a-e30e0b922e65,No results to show,Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/f37729ac-e6e2-4152-aa1e-8920da57acc4,Mechanical dishwasher operation and maintenance NO,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/742e93fb-ddd1-4e68-8e69-dca3deaa055c,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/cfbcbc83-893e-4c89-af8d-e337ac7edbe0,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/2e5c1726-ef67-4e1d-8a79-c32b98b9be8b,"Acceptable sanitizing method and testing
ensure that the method of sanitization is appropriate.
Corrected During Inspection
Food protected from contamination and adulteration
separate raw and ready-to-eat foods during storage and handling
Corrected During Inspection
Food handler training Corrected During Inspection
Temperature control for storage of potentially hazardous foods
ensure potentially hazardous foods are stored at 4°C and lower
ensure potentially hazardous foods are stored at 60°C and higher
Corrected During Inspection","Report Reviewed - Action Required
No Certified Food Handler On Site"
https://healthinspect.ca/Portal/Inspection/Details/6e545859-becc-4b1d-961b-737b67412dbe,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/1d65af1c-6c36-4fd7-a145-7e1c0333767a,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/470ba6c9-101e-428a-acc1-1a03dce93ebe,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/9df34fa2-ed18-4ac2-aa3b-8bcbb5bc480f,Temperature control for storage of potentially hazardous foods Corrected During Inspection,"Satisfactory - No Action Required
Certified Foodhandler On Site
Opening Inspection"
https://healthinspect.ca/Portal/Inspection/Details/ec34ecdb-282d-4d60-ae56-d16cd9edce17,No results to show,"Satisfactory - No Action Required
Sample Taken - Water"
https://healthinspect.ca/Portal/Inspection/Details/88cfda88-1525-4db2-8c23-b2af34533682,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/e05e3976-2ffe-48cf-ba1a-c3bbfc36ccbb,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site
Sample Taken - Water"
https://healthinspect.ca/Portal/Inspection/Details/324d5356-d4c4-4a84-afdf-227f050af0fa,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site
Sample Taken - Water"
https://healthinspect.ca/Portal/Inspection/Details/2c31b813-c2c1-4336-97a6-4b21a6a4fdc1,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/3784fcc4-e53f-4263-b728-da06029eee09,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/8f8c6799-512d-477b-b28d-a61a97a33086,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site
Opening Inspection"
https://healthinspect.ca/Portal/Inspection/Details/b91ff678-831b-473e-a2fa-44bd53125145,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/c80e07b0-d748-42e9-bdcb-64c303230ef3,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site
Opening Inspection"
https://healthinspect.ca/Portal/Inspection/Details/d78e1275-e428-46d3-b990-66e15a6e10a7,Sanitizing food contact surfaces and equipment Corrected During Inspection,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/0fe6915a-771a-410e-b8b7-6df2bc3b1e0b,"Food premises maintenance
ensure that walls and ceilings of rooms and passageways are readily cleanable and maintained in a sanitary condition
NO",Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/d502e970-cdd9-4343-8125-cf207dd01b9b,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/1c5ed261-97e1-4744-a36a-7eac662ef8b9,"Mechanical dishwasher operation and maintenance
ensure clean wash water is maintained at a temperature between 60°C and 71°C
ensure chemical sanitizer solution levels are at appropriate concentrations
NO",Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/b9b7f74f-c20c-415c-b2f6-3a743581520a,"Acceptable sanitizing method and testing
ensure that the method of sanitization is appropriate.
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
NO
Mechanical dishwasher operation and maintenance
ensure clean wash water is maintained at a temperature between 60°C and 71°C
NO",Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/23e4eef5-9f47-40ed-b1bb-d4010def18db,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/01da15f3-d968-44a2-9b5c-1db99ef73570,Mechanical dishwasher operation and maintenance NO,Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/a33921d2-af16-4c7f-9524-3e5ee391d081,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/5c3cb175-1387-4717-8911-73ff64d0b114,"Mechanical dishwasher operation and maintenance
ensure chemical sanitizer solution levels are at appropriate concentrations
NO",Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/40487005-8191-4cae-9ba1-9d18bdcf5372,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/36a3171b-eefc-417a-b3ba-796bab1542b4,"Food protected from contamination and adulteration
ensure all food is protected from contamination and adulteration
Corrected During Inspection
Food premises maintenance
ensure that furniture, equipment and appliances are so constructed and arranged as to permit thorough cleaning
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/34c16db8-e3df-40fa-a0ba-3b2daf31b2ad,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/ddcb6c6d-7115-440f-b7c4-5fc88a3cc436,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/1ef639a5-8582-4051-887b-a9c9e112a8d1,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site
Opening Inspection"
https://healthinspect.ca/Portal/Inspection/Details/a190b5b4-5f8e-4b34-b292-bc4feff0c323,"Food premises free of conditions that attract pests
ensure premises free from conditions that could lead to the harbouring or breeding of pests.
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/7c3fab26-08dc-4e3e-9cfc-b706efe6fdb9,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/781b7c32-cf91-4efd-8ee0-a7d84cb30234,"Food premises maintenance
ensure that the floor or floor coverings are tight, smooth and non-absorbent in rooms where food is handled or stored, utensils are cleaned, or in washrooms
ensure that walls and ceilings of rooms and passageways are readily cleanable and maintained in a sanitary condition
ensure every room is kept free from materials and equipment not regularly used in the room
NO
Food protected from contamination and adulteration
ensure all food is protected from contamination and adulteration
Corrected During Inspection
Food handler prevents contamination of food
ensure every food handler washes hands as often as necessary to prevent the contamination of food or food areas
Corrected During Inspection
Acceptable sanitizing method and testing
ensure that the method of sanitization is appropriate.
NO","Certified Foodhandler On Site
Report Reviewed - Action Required
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/67a3d0a5-ec1e-444d-9232-38947221520b,"Food premises maintenance
ensure that the floor or floor coverings are tight, smooth and non-absorbent in rooms where food is handled or stored, utensils are cleaned, or in washrooms
ensure every room is kept free from materials and equipment not regularly used in the room
NO
Storage of food
ensure refrigeration or hot-holding equipment used to store potentially hazardous foods contain indicating easy-to-read thermometers
NO
Food protected from contamination and adulteration
ensure all food is protected from contamination and adulteration
Corrected During Inspection","Certified Foodhandler On Site
Report Reviewed - Action Required
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/231c3b97-35fb-468c-8149-24070ff2843e,"Storage of food
store foods off the floor
NO
Food protected from contamination and adulteration NO
Acceptable sanitizing method and testing Corrected During Inspection","Certified Foodhandler On Site
Report Reviewed - Action Required
Food Handler Education on Site"
