url_inspection_full,inspection_results,actions_taken
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/ef68f577-0323-4787-9476-dd60b5705125,"Critical Questions
All food products are supplied by an inspected facility (Federal, Provincial, or Municipal) (C)
Ensure all meat in food premises is stamped and labeled in accordance with the Food Safety Quality Act (Ontario) or Meat Inspection Act (Canada)
Corrected During Inspection
Non-Critical Questions
No non-critical questions found.","Certificate of Inspection Posted
Certified Food Handler on site
No Further Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/de3314d2-5e74-474c-a880-ee9c1acfed91,No results to show,"Certificate of Inspection Posted
No Action Required
Certified Food Handler on site"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/1d81a6b1-c899-4437-b7a1-cc178bbc6205,No results to show,"Certificate of Inspection Posted
No Action Required
Certified Food Handler on site"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/65e89a6f-271b-488a-9d41-f09862ce49e8,"Critical Questions
Multi-service articles, utensils, and food contact surfaces are cleaned and sanitized after each use and as often as is necessary to maintain sanitary condition (C)
Ensure sanitizing solution is available for use at all times while the premises is in operation
Corrected During Inspection
Food protected from contamination or adulteration (C)
Cover all food in storage
Store all food, including beverages, off the floor to prevent contamination
Corrected During Inspection
Non-Critical Questions
Equipment, utensils, multi-service articles and all surfaces are properly constructed and maintained in good condition (NC)
Ensure equipment, utensils and multi-service articles and food contact surfaces are of sound and tight construction
Ensure equipment, utensils and multi-service articles and food contact surfaces are suitable for intended purposes
Corrected During Inspection",No Further Action Required
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/31068e3e-4383-49b1-864a-b6ea5aed9164,No results to show,"Certificate of Inspection Posted
No Action Required
Certified Food Handler on site"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/deac55ad-31f1-4a3d-b86f-16d8365080fd,"Critical Questions
Food protected from contamination or adulteration (C)
Cover all food in storage
Corrected During Inspection
Non-Critical Questions
Floors, wall and ceilings are clean, in good repair and maintained in a sanitary manner (NC)
Ensure floors are kept clean and in good repair
Not in Compliance","Certificate of Inspection Posted
Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f766e66d-53d3-434d-aeac-65d924ee7f2d,No results to show,"Certificate of Inspection Posted
Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/4523d487-de8c-4e5e-b429-2e9492e9e0fc,No results to show,"Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/96a986c5-f669-4aff-baf3-e2735aeaec73,No results to show,No Action Required
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/aeb348f1-0db1-4981-b811-4132b411ad15,"Critical Questions
No critical questions found.
Non-Critical Questions
Floors, wall and ceilings are clean, in good repair and maintained in a sanitary manner (NC)
Ensure floors are kept clean and in good repair
Not in Compliance",Action Required
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/2c3a97ed-b730-4833-8c1e-8ecebf5e40e5,"Critical Questions
No critical questions found.
Non-Critical Questions
Floors, wall and ceilings are clean, in good repair and maintained in a sanitary manner (NC)
Ensure floors are kept clean and in good repair
Not in Compliance
Equipment, utensils, multi-service articles and all surfaces are properly constructed and maintained in good condition (NC)
Ensure equipment, utensils and multi-service articles and food contact surfaces are in good repair
Not in Compliance
Furniture, equipment and appliances in food handling and storage rooms are constructed and arranged so as to permit thorough cleaning and the maintenance of the premises in a clean and sanitary condition (NC)
Ensure equipment is constructed and arranged to permit cleaning in order to maintain premises in a clean and sanitary condition
Ensure appliances are constructed and arranged to permit cleaning in order to maintain premises in a sanitary condition
Not in Compliance
Ventilation system is maintained to ensure the elimination of odours, fumes, vapours, smoke and excessive heat (NC)
Ensure ventilation system, exhaust hood, filters, and canopy are maintained in a clean and sanitary manner
Not in Compliance","Certificate of Inspection Posted
Certified Food Handler on site
Re-Inspection Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/199b1166-b19f-4d49-b3b8-5b1efd55b1bc,"Critical Questions
Multi-service articles, utensils, and food contact surfaces are cleaned and sanitized after each use and as often as is necessary to maintain sanitary condition (C) Corrected During Inspection
Non-Critical Questions
Floors, wall and ceilings are clean, in good repair and maintained in a sanitary manner (NC)
Ensure floors are kept clean and in good repair
Not in Compliance
Equipment, utensils, multi-service articles and all surfaces are properly constructed and maintained in good condition (NC)
Ensure equipment, utensils and multi-service articles and food contact surfaces are of sound and tight construction
Ensure equipment, utensils and multi-service articles and food contact surfaces are in good repair
Not in Compliance
Furniture, equipment and appliances in food handling and storage rooms are constructed and arranged so as to permit thorough cleaning and the maintenance of the premises in a clean and sanitary condition (NC)
Ensure equipment is constructed and arranged to permit cleaning in order to maintain premises in a clean and sanitary condition
Ensure appliances are constructed and arranged to permit cleaning in order to maintain premises in a sanitary condition
Not in Compliance
Ventilation system is maintained to ensure the elimination of odours, fumes, vapours, smoke and excessive heat (NC)
Ensure ventilation system, exhaust hood, filters, and canopy are maintained in a clean and sanitary manner
Not in Compliance","Certificate of Inspection Posted
Certified Food Handler on site
Re-Inspection Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0c3fbe30-7394-45cd-886c-98a9706aea87,"Critical Questions
Food protected from contamination or adulteration (C)
Cover all food in storage
Store all food, including beverages, off the floor to prevent contamination
Corrected During Inspection
Non-Critical Questions
Floors, wall and ceilings are clean, in good repair and maintained in a sanitary manner (NC)
Ensure floors are kept clean and in good repair
Ensure walls are kept clean and in good repair
Ensure ceilings are kept clean and in good repair
Ensure floors are tight, smooth, and non-absorbent
Not in Compliance
Equipment, utensils, multi-service articles and all surfaces are properly constructed and maintained in good condition (NC)
Ensure equipment, utensils and multi-service articles and food contact surfaces are in good repair
Not in Compliance
Furniture, equipment and appliances in food handling and storage rooms are constructed and arranged so as to permit thorough cleaning and the maintenance of the premises in a clean and sanitary condition (NC)
Ensure equipment is constructed and arranged to permit cleaning in order to maintain premises in a clean and sanitary condition
Ensure appliances are constructed and arranged to permit cleaning in order to maintain premises in a sanitary condition
Remove all materials not associated with the daily operation of the premises
Not in Compliance","Certificate of Inspection Posted
Certified Food Handler on site
Re-Inspection Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/1f9d9f22-0e0b-4e2e-b7af-1e6a592b4c4c,"Critical Questions
Food protected from contamination or adulteration (C)
Store raw foods separate and below cooked and/or ready-to-eat foods
Corrected During Inspection
Non-Critical Questions
No non-critical questions found.","Certificate of Inspection Posted
Action Required
Certified Food Handler on site
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/b20fe4c1-2f83-4c07-8e72-fe06110121a1,No results to show,"Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/7d3ed9bb-4ff1-4d01-9b34-0028c5ba309c,"Critical Questions
No critical questions found.
Non-Critical Questions
Equipment, utensils, multi-service articles and all surfaces are properly constructed and maintained in good condition (NC)
Ensure equipment, utensils and multi-service articles and food contact surfaces are in good repair
Not in Compliance
Mechanical equipment is provided with accurate thermometer (NC)
Provide an easy-to-read thermometer that accurately shows wash and rinse water temperatures
Not in Compliance","Certificate of Inspection Posted
Action Required
Re-Inspection Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/5f6637d1-d657-4235-ab7d-72695483504d,"Critical Questions
Potentially hazardous food is maintained at 4°C (40°F) or less (C)
Ensure all potentially hazardous foods have an internal temperature of 4°C (40°F) or less
Corrected During Inspection
Non-Critical Questions
Equipment, utensils, multi-service articles and all surfaces are properly constructed and maintained in good condition (NC)
Ensure equipment, utensils and multi-service articles and food contact surfaces are in good repair
Not in Compliance
Mechanical equipment is provided with accurate thermometer (NC)
Provide an easy-to-read thermometer that accurately shows wash and rinse water temperatures
Not in Compliance","Certificate of Inspection Posted
Action Required
Certified Food Handler on site
Re-Inspection Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/fa34f3fa-a9eb-4d3b-af38-a63ef4f8e96c,No results to show,"No Action Required
Certified Food Handler on site"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/451c2c6d-6026-4682-a36c-43ec75801ab6,No results to show,"Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/5ad168a1-9d20-49a5-9e66-f5626804de06,No results to show,No Further Action Required
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/255cae39-3f9a-4425-907e-e86786b446bb,"Critical Questions
No critical questions found.
Non-Critical Questions
Equipment, utensils, multi-service articles and all surfaces are properly constructed and maintained in good condition (NC)
Ensure that all storage racks, shelves and pallets are in good repair
Ensure that all storage racks, shelves and pallets are readily cleanable
Not in Compliance
Maintain sanitary facilities in a clean and sanitary manner, equipped with all necessary supplies (NC)
Ensure sanitary facility is in good repair
Not in Compliance","Certificate of Inspection Posted
Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/fa2331f5-ac4c-4a89-9260-f2299779c474,No results to show,"Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/9dbd41f7-74b7-46a1-bf7c-f82f14f2890d,"Critical Questions
No critical questions found.
Non-Critical Questions
Sanitizer test kits are available (NC)
Ensure a sanitizing test kit is provided for all sanitizing agents used within the food premise
Not in Compliance","Certificate of Inspection Posted
Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/bcf6adf7-813d-4389-aafa-99f76cd2b3ff,No results to show,"Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0f345bd4-8e88-4a80-9122-d1ec777dba99,"Critical Questions
No critical questions found.
Non-Critical Questions
All hand washing stations supplied are adequately supplied (NC)
Provide soap in a dispenser at hand washing stations in food preparation area
Corrected During Inspection","Certificate of Inspection Posted
Certified Food Handler on site
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/ea283b41-f08d-4f9a-a164-ffc20594404b,No results to show,"Certificate of Inspection Posted
Certified Food Handler on site
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/55acb1ab-2361-4069-88e6-41217eb3d318,"Critical Questions
No critical questions found.
Non-Critical Questions
All hand washing stations supplied are adequately supplied (NC)
Provide a mechanical hand dryer or single-service towels in a dispenser at hand washing stations in food preparation area
Corrected During Inspection","Certificate of Inspection Posted
Certified Food Handler on site
No Further Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f84241e5-96d4-42ea-872d-4a641a34ba6f,"Critical Questions
Food premises is protected against the entry and harbouring of pests (C)
Provide tightly sealed entrances and/or screened entrances to prevent the entry of insects, birds, rodents, and other pests
Ensure screened entrances are maintained in good condition and are kept closed when not in use
Not in Compliance
Non-Critical Questions
No non-critical questions found.","Certificate of Inspection Posted
Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/56a7a9a0-4535-491c-adaf-953ad83de250,"Critical Questions
Food premises is protected against the entry and harbouring of pests (C)
Provide tightly sealed entrances and/or screened entrances to prevent the entry of insects, birds, rodents, and other pests
Not in Compliance
Non-Critical Questions
For food service premises, there is at least one food handler or supervisor on the premises who has completed food handler training (NC)
Ensure that there is at least one food handler or supervisor on site who has completed food handler training during every hour in which the premises is operating
Not in Compliance","Food Handler Certification Advised
Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0f43f719-3831-4ed3-b6d3-ee071860fc66,No results to show,Re-Inspection Required
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/1a54e477-968a-49bd-a908-5d9a72f7c88f,"Critical Questions
Food premises is protected against the entry and harbouring of pests (C)
Provide tightly sealed entrances and/or screened entrances to prevent the entry of insects, birds, rodents, and other pests
Not in Compliance
Non-Critical Questions
All hand washing stations supplied are adequately supplied (NC)
Provide a mechanical hand dryer or single-service towels in a dispenser at hand washing stations in food preparation area
Corrected During Inspection
For food service premises, there is at least one food handler or supervisor on the premises who has completed food handler training (NC)
Ensure that there is at least one food handler or supervisor on site who has completed food handler training during every hour in which the premises is operating
Not in Compliance","Certificate of Inspection Posted
Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f53d1841-1d9f-42f7-9c5e-509524ed5f7e,No results to show,"Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/8bc8215e-7c20-4899-a98c-46e71fd601ba,"Critical Questions
Mechanical dishwashing requirements are met, if applicable (C)
Ensure chlorine sanitizer is no less than 100 ppm at 24°C (75°F) or greater
Corrected During Inspection
Toxic or poisonous substances required for the maintenance of sanitary conditions within the food premises are stored and handled as prescribed in the regulation (C)
Store toxic and/or poisonous substances in container bearing identifying labels
Corrected During Inspection
Food protected from contamination or adulteration (C)
Store raw foods separate and below cooked and/or ready-to-eat foods
Corrected During Inspection
Non-Critical Questions
No non-critical questions found.","Certificate of Inspection Posted
Certified Food Handler on site
No Further Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/75a505ec-0b9e-4dca-84ba-f3ba96c92ae8,No results to show,"Certificate of Inspection Posted
Certified Food Handler on site
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/e7ff4ab4-d9e5-4e09-b382-c62a58a41da0,"Critical Questions
Food protected from contamination or adulteration (C)
Protect food from contamination and adulteration
Store all food, including beverages, off the floor to prevent contamination
Corrected During Inspection
Potentially hazardous food is maintained at 60°C (140°F) or greater (C)
Ensure all potentially hazardous foods are maintained at 60°C (140°F) or greater after re-heating
Corrected During Inspection
Non-Critical Questions
Equipment, utensils, multi-service articles and all surfaces are properly constructed and maintained in good condition (NC)
Ensure equipment, utensils and multi-service articles and food contact surfaces are in good repair
Corrected During Inspection","Certificate of Inspection Posted
Education Provided On Site
Certified Food Handler on site
No Further Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/6cc14695-ca71-40ce-876c-64edabfd8139,No results to show,"Certificate of Inspection Posted
No Action Required
Certified Food Handler on site"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/d339ae19-7721-4b99-ab8c-fe5fcdd13111,"Critical Questions
Food protected from contamination or adulteration (C)
Store all food, including beverages, off the floor to prevent contamination
Corrected During Inspection
Non-Critical Questions
No non-critical questions found.","Certificate of Inspection Posted
Licensing - Health Unit has no objections to premises receiving Norfolk County Business License
Certified Food Handler on site
No Further Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/c4d5b053-b1c9-41bf-b627-d6b002f69f66,No results to show,"Certificate of Inspection Posted
No Action Required
Certified Food Handler on site"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/19c97a23-df59-447a-b697-883307cf4911,No results to show,"Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f5724290-63bb-48f1-bb8d-08ddf75ab217,No results to show,"Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/2cedb147-53ce-47dc-b05f-c3299a742a02,"Critical Questions
Mechanical dishwashing requirements are met, if applicable (C)
Ensure chlorine sanitizer is no less than 100 ppm at 24°C (75°F) or greater
Corrected During Inspection
Non-Critical Questions
No non-critical questions found.","Certificate of Inspection Posted
Certified Food Handler on site
No Further Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/cc61df0b-08dd-4529-857c-1fb786aa7bd2,"Critical Questions
No critical questions found.
Non-Critical Questions
Accurate thermometers are available on site (NC)
Provide an easy-to-read, accurate indicating thermometer to check food storage temperatures
Corrected During Inspection","Certificate of Inspection Posted
Certified Food Handler on site
No Further Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f4d2066f-163a-4713-b176-0a4ecec862e3,"Critical Questions
Multi-service articles, utensils, and food contact surfaces are cleaned and sanitized after each use and as often as is necessary to maintain sanitary condition (C)
Ensure to change the sanitizing solution when visibly dirty to maintain the required concentration of the solution
Ensure where household bleach is used as a disinfectant, the sanitizing solution is at a concentration no less than 100 ppm
Corrected During Inspection
Non-Critical Questions
Equipment, utensils, multi-service articles and all surfaces are properly constructed and maintained in good condition (NC)
Ensure equipment, utensils and multi-service articles and food contact surfaces are in good repair
Not in Compliance
Pest control records are available on site (NC)
Ensure all pest control measures taken are recorded
Ensure all pest control records are retained on-site for at least one year
Have records available for review by a medical officer of health or a public health inspector upon request
Corrected During Inspection","Certificate of Inspection Posted
Action Required
Re-Inspection Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/6684f559-405a-4976-8075-d6e5cf4a8e34,"Critical Questions
No critical questions found.
Non-Critical Questions
Accurate thermometers are available on site (NC)
Provide an easy-to-read, accurate indicating thermometer to check food storage temperatures
Not in Compliance",Action Required
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/a8b8bda5-4957-486e-9f18-08c8a11b8b9d,No results to show,"Certificate of Inspection Posted
Certified Food Handler on site
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/6c476f46-441c-47b5-bc58-4e2b48611804,No results to show,"Certificate of Inspection Posted
No Action Required
Certified Food Handler on site"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/83f7f611-4ea6-493f-b7e3-b1a7baac861a,"Critical Questions
No critical questions found.
Non-Critical Questions
Pest control records are available on site (NC)
Ensure all pest control records are retained on-site for at least one year
Corrected During Inspection
For food service premises, there is at least one food handler or supervisor on the premises who has completed food handler training (NC)
Ensure that there is at least one food handler or supervisor on site who has completed food handler training during every hour in which the premises is operating
Not in Compliance","Food Handler Certification Advised
Sample Taken - Water
Re-Inspection Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0c248d1a-6243-40cf-8397-9215fb46c5cb,"Critical Questions
Dedicated hand washing stations provided for food handlers (C)
Ensure hand washing stations are unobstructed and accessible for hand washing
Corrected During Inspection
Cloths and towels are maintained in clean, good repair and used for dedicated purposes only (C)
Ensure wiping cloths are kept in a sanitizing solution when not in use
Corrected During Inspection
Food protected from contamination or adulteration (C)
Protect food from contamination and adulteration
Provide protective coverings for light fixtures
Cover all food in storage
Corrected During Inspection
Food handlers who come into contact with food and utensils shall do so in a sanitary manner (C)
Ensure food handlers take reasonable precautions to prevent contamination of food by hair
Corrected During Inspection
Non-Critical Questions
No non-critical questions found.","Certificate of Inspection Posted
Certified Food Handler on site
No Further Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/3744797d-d02e-4d69-a431-8963170cebfc,"Critical Questions
Potentially hazardous food is maintained at 4°C (40°F) or less (C)
Ensure all potentially hazardous foods are stored at 4°C (40°F) or less
Ensure all potentially hazardous foods have an internal temperature of 4°C (40°F) or less
Corrected During Inspection
Non-Critical Questions
No non-critical questions found.","Certificate of Inspection Posted
Certified Food Handler on site
No Further Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/1e25e3d6-c691-46d8-9839-5edad22c99e9,"Critical Questions
Dedicated hand washing stations provided for food handlers (C)
Ensure hand washing stations are unobstructed and accessible for hand washing
Corrected During Inspection
Toxic or poisonous substances required for the maintenance of sanitary conditions within the food premises are stored and handled as prescribed in the regulation (C)
Store toxic and/or poisonous substances in container bearing identifying labels
Corrected During Inspection
Potentially hazardous food is maintained at 4°C (40°F) or less (C)
Ensure all potentially hazardous foods are stored at 4°C (40°F) or less
Corrected During Inspection
Food handlers who come into contact with food and utensils shall do so in a sanitary manner (C)
Ensure food handlers wash hands as often as necessary to prevent the contamination of food and food areas
Corrected During Inspection
Non-Critical Questions
All hand washing stations supplied are adequately supplied (NC)
Provide a mechanical hand dryer or single-service towels in a dispenser at hand washing stations in food preparation area
Corrected During Inspection","Certificate of Inspection Posted
Certified Food Handler on site
No Further Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/02a236c6-820d-4c72-9146-f22f752310ed,"Critical Questions
Food protected from contamination or adulteration (C)
Ensure ice used in the preparation and processing of food or drink is made from potable water and is stored and handled in a sanitary manner
Corrected During Inspection
Non-Critical Questions
All hand washing stations supplied are adequately supplied (NC)
Provide a mechanical hand dryer or single-service towels in a dispenser at hand washing stations in food preparation area
Corrected During Inspection
Surfaces that do not come in contact with food are cleaned and sanitized as often as is necessary to maintain them in a sanitary condition (NC)
Clean and sanitize non-food contact surfaces as often as necessary to maintain them in a sanitary condition
Corrected During Inspection","Certificate of Inspection Posted
Certified Food Handler on site
No Further Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/2e7a3569-83e9-416a-a800-bc6361bdc30c,"Critical Questions
Mechanical dishwashing requirements are met, if applicable (C)
Ensure chlorine sanitizer is no less than 100 ppm at 24°C (75°F) or greater
Corrected During Inspection
Non-Critical Questions
No non-critical questions found.","Certificate of Inspection Posted
Certified Food Handler on site
No Further Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/68e1b2d7-526d-4ddf-ae8d-19a72b5fbc23,No results to show,"Certificate of Inspection Posted
No Action Required
Certified Food Handler on site"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/4a467eb3-0685-458f-88a8-2462caffea44,"Critical Questions
Food premises is protected against the entry and harbouring of pests (C)
Provide tightly sealed entrances and/or screened entrances to prevent the entry of insects, birds, rodents, and other pests
Not in Compliance
Mechanical dishwashing requirements are met, if applicable (C)
Ensure iodine concentration is no less than 25 ppm at 24°C (75°F) or greater
Corrected During Inspection
Multi-service articles, utensils, and food contact surfaces are cleaned and sanitized after each use and as often as is necessary to maintain sanitary condition (C)
Ensure where household bleach is used as a disinfectant, the sanitizing solution is at a concentration no less than 100 ppm
Corrected During Inspection
Toxic or poisonous substances required for the maintenance of sanitary conditions within the food premises are stored and handled as prescribed in the regulation (C)
Store toxic and/or poisonous substances in container bearing identifying labels
Not in Compliance
Non-Critical Questions
All hand washing stations supplied are adequately supplied (NC)
Provide soap in a dispenser at hand washing stations in food preparation area
Provide a mechanical hand dryer or single-service towels in a dispenser at hand washing stations in food preparation area
Not in Compliance
Sanitizer test kits are available (NC)
Ensure a sanitizing test kit is provided for all sanitizing agents used within the food premise
Corrected During Inspection","Certificate of Inspection Posted
Action Required
Certified Food Handler on site
Re-Inspection Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/28fadc44-983b-49ad-889b-defd95547d16,No results to show,"Certificate of Inspection Posted
Certified Food Handler on site
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/9dece517-9f7c-4b79-8adb-cdd45541f256,No results to show,"Certificate of Inspection Posted
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/d509bf26-8cfa-4dd1-8ac6-89ec2f5e760c,No results to show,No Action Required
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/6af6dc2a-d505-4612-af89-1b2ac5c7da7e,"Critical Questions
No critical questions found.
Non-Critical Questions
Sanitizer test kits are available (NC)
Ensure a sanitizing test kit is provided for all sanitizing agents used within the food premise
Corrected During Inspection","Education Provided On Site
Certificate of Inspection Posted
Action Required
Certified Food Handler on site"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/3dc41baa-0742-4882-b503-dffea5f60ce7,No results to show,"Certificate of Inspection Posted
Certified Food Handler on site
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/c00d2135-5c8b-4d69-be96-bc3cfe2f7a72,"Critical Questions
No critical questions found.
Non-Critical Questions
For food service premises, there is at least one food handler or supervisor on the premises who has completed food handler training (NC)
Ensure that there is at least one food handler or supervisor on site who has completed food handler training during every hour in which the premises is operating
Not in Compliance","Certificate of Inspection Posted
Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f9ccd638-d597-4fc3-a6b5-182b69ced7c7,No results to show,"Certificate of Inspection Posted
No Action Required
Certified Food Handler on site"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f1953f77-7ec9-4275-a3f8-a12f19ee27bc,"Critical Questions
No critical questions found.
Non-Critical Questions
Floors, wall and ceilings are clean, in good repair and maintained in a sanitary manner (NC)
Ensure ceilings are kept clean and in good repair
Not in Compliance","Certificate of Inspection Posted
Action Required
Certified Food Handler on site"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/84c647d9-f2e3-42b8-9760-1e0ff419c216,No results to show,"Certificate of Inspection Posted
Water Sample Collected
Certified Food Handler on site
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/5e58ecc2-4c2b-429a-9f5d-16602e79949c,No results to show,"Certificate of Inspection Posted
Water Sample Collected
Certified Food Handler on site
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/36c14166-27ae-4741-832a-c7d6a7babc94,No results to show,"No Action Required
Sample Taken - Water
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/89b55b16-c8c9-4940-983f-eae69603c097,No results to show,"No Action Required
Certified Food Handler on Duty
Certificate of Inspection Posted"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/dd195372-574a-46c3-a39e-fd78f842ace0,No results to show,"Certificate of Inspection Posted
Certified Food Handler on site
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/2cff1ecd-7b2a-4824-b353-074d7b1afee4,No results to show,"Certificate of Inspection Posted
Certified Food Handler on site
No Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/b117fcd4-47dc-4c2d-84a3-e82e9cfb448f,No results to show,"Certificate of Inspection Posted
No Action Required
Certified Food Handler on site"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/2d1d2739-0b97-4403-a2b6-93df23ccc943,"Critical Questions
Food protected from contamination or adulteration (C)
Protect food from contamination and adulteration
Not in Compliance
Non-Critical Questions
No non-critical questions found.","Certificate of Inspection Posted
Re-Inspection Required
Action Required
Certified Food Handler on site"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/28535233-8cd0-4c00-b118-c080314a7e40,No results to show,"Certificate of Inspection Posted
Certified Food Handler on site
No Further Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/44e0df2e-483e-47ee-a016-3e272fddd900,"Critical Questions
No critical questions found.
Non-Critical Questions
Floors, wall and ceilings are clean, in good repair and maintained in a sanitary manner (NC)
Ensure floors are kept clean and in good repair
Not in Compliance
Furniture, equipment and appliances in food handling and storage rooms are constructed and arranged so as to permit thorough cleaning and the maintenance of the premises in a clean and sanitary condition (NC)
Remove all materials not associated with the daily operation of the premises
Not in Compliance","Certificate of Inspection Posted
Re-Inspection Required
Action Required
Certified Food Handler on site"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/e03b1bb5-05ad-4ec1-92fa-a8f28e9981b4,"Critical Questions
No critical questions found.
Non-Critical Questions
Floors, wall and ceilings are clean, in good repair and maintained in a sanitary manner (NC)
Ensure floors are kept clean and in good repair
Corrected During Inspection","Certificate of Inspection Posted
No Further Action Required"
https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/6e64cb2c-9158-48ef-8b0a-458b216efb37,"Critical Questions
Multi-service articles, utensils, and food contact surfaces are cleaned and sanitized after each use and as often as is necessary to maintain sanitary condition (C)
Maintain concentration of sanitizing solutions according to manufacturer's instructions
Corrected During Inspection
Non-Critical Questions
Floors, wall and ceilings are clean, in good repair and maintained in a sanitary manner (NC)
Ensure floors are kept clean and in good repair
Ensure ceilings are kept clean and in good repair
Not in Compliance
Surfaces that do not come in contact with food are cleaned and sanitized as often as is necessary to maintain them in a sanitary condition (NC)
Ensure storage racks, shelves and pallets are clean and free from dust and/or debris
Not in Compliance","Certificate of Inspection Posted
Action Required
Certified Food Handler on site"
